paragraph,Response
"- Fagforbundet vil legge vekt på at klimatilpasning og beredskap mot kriser kan og må være en integrert del av omstillingen til bærekraftige lokalsamfunn. Behovet for ressurser til dette kommer til å føles mer akutt i nær fremtid. Uforutsigbart nedbørsmønster og -mengder vil føre til at vi må tilpasse og bygge opp i en helt annen skala for å begrense skader på bygg, natur og infrastruktur. Det vil føre til vanskelige avveininger og prioriteringer for kommunene fremover, som i tillegg skal oppfylle nye lover og pålegg. Fagforbundet ser derfor at det, i første omgang, er behov for egne midler som kommunene kan søke på til klimatilpasningsarbeidet. I årene som kommer vil det bli behov for vesentlig mer bruk av midler for å sikre både offentlig og privat eiendom og infrastruktur mot mer dramatiske værhendelser. Gitt knapphet på nær sagt alle innsatsfaktorer vil det bety en øking i offentlig forbruk og investeringer på bekostning av privat forbruk og investeringer.","  Sure, here are the main arguments and evidence presented in the text:

Argument 1: The need for climate adaptation and crisis preparedness will become more urgent in the near future.
Evidence: Unpredictable weather patterns and increasing extreme weather events will require adaptation and upgrading of infrastructure to prevent damage.

Argument 2: The need for resources for climate adaptation will become more pressing.
Evidence: The need to adapt and build in a different scale to mitigate the impacts of climate change will lead to difficult choices and prioritizations for municipalities, which will also have to comply with new laws and regulations.

Argument 3: There is a need for dedicated funding for climate adaptation work.
Evidence: The text argues that municipalities will need their own funding sources to carry out climate adaptation work, as there will be a significant increase in the need for resources to secure both public and private property and infrastructure against more dramatic weather events.

Argument 4: There will be a shift in public spending and investments.
Evidence: The text suggests that there will be an increase in public spending and investments at the expense of private spending and investments, due to the need for more resources to address climate change."
"- For offentlig sektor, og særlig i kommunene, vil Fagforbundet fremheve at vi ser det som et klimatiltak og beredskapstiltak at de skattefinansierte tjenestene drives i egen regi, for å kunne få til rask og helhetlig omstilling til sirkulær økonomi, et lavutslippsamfunn og opprettholdelse av en helhetlig beredskap mot kriser.  Avslutning Fagforbundet støtter utvalget i at særinteresser eller endringsmotstand ikke må kunne definere løsningene vi velger fremover. Ulike samfunnsmål må ses i sammenheng, og klimapolitikken utformes så helhetlig, systematisk og tverrsektorielt som mulig. De komplekse og sektorovergripende problemstillingene krever løsninger som går på tvers av interesser. Også hvilken rekkefølge beslutningene tas i og prioriteringene her, legger viktige premisser senere muligheter og handlingsrom. Det krever klok ledelse å tenke lengre, bredere og mer systematisk, og agere på dette med flere parallelle hensyn. Særlig med tanke på ressursknappheten vi står ovenfor, både med arealer, energi, arbeidskraft, kompetanse og råstoff, er dette viktig. En sektor kan ikke støvsuge enkelte ressurser, det må prioriteres og fordeles. Fagforbundet er positive til hvordan utvalget inviterer partene til å definere hva en rettferdig omstilling er, og hvilke behov som vil oppstå av denne. Klimaomstillingen er en samfunnsprosess – ikke ren teknisk eller økonomisk øvelse - fremheves det i rapporten. Omstillingen vil endre måten vi lever på, med mindre fokus på økt forbruk, noe som krever endring av både normer og kultur. Og for å lykkes med det, må omstillingen oppleves rettferdig og slik at arbeidstakere kan bistå i omstillingen med trygghet for arbeid og inntekt.","  Sure, here are the main arguments and evidence presented in the text:

1. Fagforbundet argues that the public sector, especially municipalities, should be in charge of providing services and ensuring a rapid and comprehensive transition to a circular economy, a low-emission society, and maintaining a comprehensive emergency preparedness.

Evidence: ""Fagforbundet fremhever at vi ser det som et klimatiltak og beredskapstiltak at de skattefinansierte tjenestene drives i egen regi, for å kunne få til rask og helhetlig omstilling til sirkulær økonomi, et lavutslippsamfunn og opprettholdelse av en helhetlig beredskap mot kriser.""

2. Fagforbundet emphasizes the importance of considering different societal goals in context and prioritizing a holistic approach to climate policy.

Evidence: ""Ulike samfunnsmål må ses i sammenheng, og klimapolitikken utformes så helhetlig, systematisk og tverrsektorielt som mulig.""

3. Fagforbundet highlights the need for a systematic and comprehensive approach to addressing complex and cross-sectoral problems.

Evidence: ""De komplekse og sektorovergripende problemstillingene krever løsninger som går på tvers av interesser.""

4. Fagforbundet stresses the importance of considering the long-term implications of decisions and prioritizing sustainable resource management.

Evidence: ""Særlig med tanke på ressursknappheten vi står ovenfor, både med arealer, energi, arbeidskraft, kompetanse og råstoff, er dette viktig.""

5. Fagforbundet supports the idea of inviting parties to define what a fair transition means and what needs will arise from it.

Evidence: ""Fagforbundet er positive til hvordan utvalget inviterer partene til å definere hva en rettferdig omstilling er, og hvilke behov som vil oppst"
"- Fylkeskommunen har plikt til å veilede kommunene. Regionale satsninger på kompetansemiljø kan delfinansieres av fylkeskommunen, samtidig som de har oversikt over i hvilke kommuner det er forsterkningsbehov. Fylkene og statsforvalteren må ta et større ansvar på alle områder.","  Sure, here are the main arguments and evidence presented in the text, without any paraphrasing or summarization, and with the original wording of the text maintained:

* Fylkeskommunen har plikt til å veilede kommunene.
* Regionale satsningar på kompetansemiljø kan delfinansieres av fylkeskommunen, samtidig som de har oversikt over i hvilke kommuner det er forsterkningsbehov.
* Fylkene og statsforvalteren må ta et større ansvar på alle områder."
"- Naturavtalen som Norge forpliktet seg til i desember 2022 gir nye rammer for vern av natur, som også krever at det settes tydelige mål for kommunenes forvaltning av eget areal. Fagforbundet støtter utvalgets anbefalinger for arealpolitikken, som tar større hensyn til natur og klima. Både begrensning av nedbygging av natur, økt vern for økosystemer, restaurering og prissetting av natur er gode forslag. Vi deler bekymringen om irreversible endringer og hvordan fragmentert utbygging kan skape stor skade. Utvalgets forslag om gjennomgang av både arealplaner og samferdselsplaner med tanke på klima, natur og karbonlagring, ser vi som viktige konkrete tiltak i så måte.  - Omstillingen i krever at mange arbeidstakere må få økt og endret sin kompetanse, både i industrien og i offentlig sektor. En slik omstilling må gjøres slik at de ansatte kan ha tilstrekkelig trygghet for inntekt og arbeid. Særlig små kommuner vil være sårbare, og krever godt samarbeid mellom både administrativ og politisk ledelse - og arbeidstakernes tillitsvalgte.","  Sure, here are the main arguments and evidence presented in the text without any paraphrasing or summarization, and with the original wording maintained:

* ""Naturvatalet som Norge forpliktet seg til i desember 2022 gir nye rammer for vern av natur, som også krever at det settes tydelige mål for kommunenes forvaltning av eget areal.""
* ""Fagforbundet støtter utvalgets anbefalinger for arealpolitikken, som tar større hensyn til natur og klima.""
* ""Både begrensning av nedbygging av natur, økt vern for økosystemer, restaurering og prissetting av natur er gode forslag.""
* ""Vi deler bekymringen om irreversible endringer og hvordan fragmentert utbygging kan skape stor skade.""
* ""Utvalgets forslag om gjennomgang av både arealplaner og samferdselsplaner med tanke på klima, natur og karbonlagring, ser vi som viktige konkrete tiltak i så måte.""
* ""Omstillingen i krever at mange arbeidstakere må få økt og endret sin kompetanse, både i industrien og i offentlig sektor.""
* ""En slik omstilling må gjøres slik at de ansatte kan ha tilstrekkelig trygghet for inntekt og arbeid.""
* ""Særlig små kommuner Vil være sårbare, og krever godt samarbeid mellom både administrativ og politisk ledelse - og arbeidstakernes tillitsvalgte."""
"Høring - NOU 2023:25 Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050 - rapport av Klimautvalget 2050  Fagforbundet er Norges største arbeidstakerorganisasjon med mer enn 400 000 medlemmer. 200 000 jobber i kommunal sektor. Vi har 18 000 tillitsvalgte og er representert i alle landet kommuner.  Generelt Fagforbundet mener klimautvalget har levert en svært grundig rapport med mange gode anbefalinger. Den anbefaler en helhetlig og rask tilnærming til klimaproblemet for å sikre en troverdig overgang til et lavutslippssamfunn i 2050. Vi må tenke lengre, bredere og mer systematisk. Utvalget foreslår langt mer omfattende tiltak enn det som har vært vanlig fram til nå. Avgifter, kvotekjøp og støtte til teknologiutvikling som fangst og lagring av CO2 er ikke tilstrekkelig for å omstille Norge de neste tiårene.  Alle viktige ressurser som trengs til omstilling til et lavutslippssamfunn er knappe: kraft, biomasse, kapital, arealer, mineraler, metaller, andre naturressurser og kompetanse. Arbeidskraften kan ikke benyttes flere steder samtidig. Kraft som brukes ett sted - kan ikke brukes et annet, og areal som brukes til industri - kan ikke samtidig være vernet natur. Utvalgets presisering om at vi går inn i en tid med ressursknapphet, bryter med den rådende forestillingen om at teknologiske løsninger alene kan løse klima- og naturkrisen.  Vi står derfor ovenfor vanskelige valg og målkonflikter, tydeligst kommer dette fram i spørsmål om utbygging av ny fornybar energi som ofte kommer i konflikt med vern eller annen bruk av natur. Om vi skulle havne i en situasjon hvor ulike typer begrensninger gjør at vi ikke klarer å skaffe til veie tilstrekkelig energi til å opprettholde et kraftoverskudd, kan det bli nødvendig å prioritere hva vi skal bruke kraften til. Fagforbundet mener det bør starte et arbeid med å utvikle kriterier for en slik prioritering. Denne typer prioriteringer kan bli aktuelle både for nettilknytning og for kommunenes arbeid med reguleringsplaner.  Rapporten viser også svakheten ved den rådende sektortilnærmingen: ulike sektorer lager sine planer og klimaløsninger uten oversikt over hva disse planene betyr for andre sektorers virksomhet. Fagforbundet mener myndighetene har et stort ansvar for å sikre at offentlige beslutningstagere har tilgang til nødvendig informasjon til faktisk å overskue konsekvensene av sine beslutninger, herunder om beslutningene er forenlige med nasjonale målsettinger når det gjelder klima og miljø. Tilnærmingen til mange av utfordringene skissert i rapporten er det overordnede rammeverket: Unngå, forflytte, forbedre (UFF), som de overfører til de fleste sektorer, for eksempel transport, sirkulær økonomi, arealpolitikk og Norges generelle fotavtrykk i verden. Fagforbundet mener dette er en klok tilnærming som bør gjennomsyre all forvaltning og alle beslutninger.  Utvalget har lagt til grunn at omstilling og tiltak for utslippsreduksjon har ulik fordelingseffekt, både mellom arbeid og kapital og mellom senter og periferi. Dersom det ikke er samtidig utjevning, vil det kunne føre til polarisering, misnøye og forsinke nødvendig omstilling. Fagforbundet vil understreke at betydningen av at en reduksjon av økonomiske forskjeller vil gjøre det mer realistisk å få oppsluttning om den radikale omstillingen vi må gjennom som samfunn.  Kommunenes rolle Fagforbundet er positiv til hvordan offentlig sektor, og her særlig kommunene, er fremhevet som essensielle for å lykkes med omstillingen. Men som det sies i NOUen: «Kommunene må gis ressurser til å levere på oppgaven». Omstillingen skal finne sted over hele landet – uansett størrelse på kommune og ratioen innbyggertall/areal – og løsningene må tilpasses ressurser og utgangspunkt. Rapporten belyser en manglende helhetstenkning også når det gjelder styringsnivåer. Staten setter nasjonale mål på en rekke områder som klimagassutslipp, vern av natur, energieffektivisering, fornybarproduksjon osv, mens det er kommunene rår over de fleste virkemidler for å nå de nasjonale målene. Det er ikke gitt hvordan vi kan nå nasjonale mål uten å utfordre det kommunale selvstyre, men en god og nødvendig start er å sikre kommunene nok kompetanse og ressurser til at de faktisk kan vurdere egne aktiviteter og beslutninger opp mot de gitte nasjonale målene.  Vi ønsker å løfte frem noen utfordringer: - Fagforbundet synes rapporten i sin helhet er god, men savner et sterkere arbeidstakerperspektiv og hvordan mange løsninger i en slik omstilling både vil identifiseres og gjennomføres av arbeidstakere i deres virke. Et aktivt trepartssamarbeid (lokalt, regionalt og nasjonalt) kan bidra til en rettferdig omstilling, med bedre løsninger både ved endring av arbeidsoppgaver og investering i kompetanse.","  The main arguments and evidence presented in the text are:

1. The need for a comprehensive and rapid transition to a low-carbon society by 2050 to address the climate crisis, emphasizing that this requires a systemic approach and a rethinking of how we use resources.
2. The importance of prioritizing the use of energy and resources, as there will be limitations and conflicts in the future, and the need to develop criteria for such prioritization.
3. The need for a more holistic approach to climate and energy policy, integrating various sectors and considering the impact of decisions on different regions and communities.
4. The importance of involving the public sector, particularly municipalities, in the transition process and ensuring they have the necessary resources and competence to achieve the national goals.
5. The need to address the unequal distribution of the benefits and costs of the transition, both between labor and capital and between urban and rural areas, to ensure a just transition.
6. The importance of active tripartite cooperation (local, regional, and national) to ensure a fair transition, with better solutions for both workers and the environment.

The evidence provided includes:

1. The impact of the current rate of greenhouse gas emissions on the climate and the need for urgent action.
2. The limitations of the current sector-based approach to climate policy and the need for a more holistic approach.
3. The potential for conflicting priorities and limitations in the future, such as the need to balance energy production and conservation, and the need to prioritize the use of resources.
4. The importance of public participation and cooperation in the transition process, particularly at the local level.
5. The need for a just transition, addressing the unequal distribution of benefits and costs, to ensure broad support for the transition."
"Fellesforbundet støtter utvalget i at Norge er tjent med et fortsatt tett samarbeid med våre naboland om klimapolitikken. Norsk deltakelse i det europeiske kvotesystemet har bidratt til store utslippsreduksjoner i Norge og i Europa. For at Norge skal opprettholde sin konkurranseposisjon må nasjonale virkemidler være koordinert med og på linje med EUs virkemidler. Vi støtter utvalget i at Norge bør fortsette klimasamarbeidet med EU, og delta i EUs klimaregelverk frem mot 2050.  Fellesforbundet mener utvalget i for stor grad forskutterer utviklingen når det gjelder anbefalingen om å gå bort fra fleksibilitetsmekanismer som et instrument i klimapolitikken. Utvalget skriver» at kvotekjøp kan ses på som en midlertidig betaling for å utsette utslippskutt hjemme. Til det vil vi innvende at for mange offshoreinstallasjoner vil konsolidering bidra til betydelige utslippsreduksjoner etter 2035. Da er det ikke en utsettelse, men en klar strategisk prioritet å støtte utslippskutt der disse utgjør flere tonn pr krone, og som gir større utslippseffekt med langt lengre virkningstid.","  Sure, here are the main arguments and evidence presented in the text:

1. Fellesforbundet supports Norway's continued close cooperation with its neighboring countries on climate policy.
2. Norway's participation in the European quota system has led to significant emissions reductions in Norway and Europe.
3. For Norway to maintain its competitive position, national measures must be coordinated with and in line with EU measures.
4. Fellesforbundet supports Norway's continued participation in EU climate policy and the EU's climate regulations until 2050.
5. The committee's recommendation to abandon flexibility mechanisms is seen as a temporary solution to delay emissions cuts at home.
6. Offshore installations will lead to significant emissions reductions after 2035, and it is not a delay, but a clear strategic priority to support emissions cuts where they cost more tons per krone and have a longer-lasting effect."
"Høring - NOU 2023:25 Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050 - rapport av Klimautvalget 2050  Fellesforbundet viser til overnevnte høring fra klima- og miljødepartementet. Utvalget har utredet og drøftet hvordan klimaomstillingen vil påvirke energisystemet, natur og arealforvaltning, matsystemet og transportsystemet. Drøftelser og anbefalinger som direkte griper inn i hverdagen til Fellesforbundets over 170 000 medlemmer.  Fellesforbundet slutter opp om Parisavtalen, som innebærer at alle land forplikter seg til kutte klimagassutslippene sine for å hindre global oppvarming. Derfor er vi enig med klimautvalget i at det er viktig med rammeverk for klimakutt fram mot 2050. Usikkerhet rundt hvilke løsninger som vil bli utviklet i andre land, gjør det viktig å komme i gang med omstillingen tidlig for å gi forutsigbarhet for bedrifter og ansatte om hva som etterspørres av myndighetene.  Elektrifisering og kraftprising Mer enn halvparten av utslippsreduksjonene som skal til for å innfri Norges klimaforpliktelse i 2050 krever elektrisitet. Å gjennomføre elektrifiseringen av industri og transportsektor blir det viktigste tiltaket for å omstille Norge. Følgelig blir økt kraftproduksjon det viktigste virkemiddelet for å redusere norske utslipp. Økt fornybar energiproduksjon er også avgjørende for en rettferdig omstilling, fordi det sikrer utslippsreduksjoner ved eksisterende industri. Den rene kraften vil omstille næringslivet til et marked vektlegger lavutslipp i hele verdikjeden fra råstoff til ferdig produkt. Utvalget mener bruken av kraft må effektiviseres og prioriteres sterkere, og at kraftprisene må tillates å reflektere at kraft vil være en knapp ressurs. Et slikt veivalg innebærer at lave kraftpriser og nasjonalt kraftoverskudd ikke lenger skal være et hovedmål i energipolitikken. Utvalget foreslår med dette et annet retningsvalg for Norge som energinasjon enn den retningen som er pekt ut av Energikommisjonen, LO og NHOs energi- og industripolitiske plattform, og Strømprisutvalget som alle tar til orde for en videreføring av Norge som et høyenergisamfunn med konkurransedyktige kraftpriser og et stabilt nasjonalt kraftoverskudd. Fellesforbundet mener at lave kraftpriser fortsatt bør være et mål i kraftpolitikken. At strømregningene ikke spiser opp lønningene våre er avgjørende for å få folk med på omstillingen. ","  The text presents the following arguments and evidence for a transition to a low-carbon society in Norway:

1. The need to reduce greenhouse gas emissions: The text states that Norway has committed to reducing its emissions in accordance with the Paris Agreement, which aims to limit global warming to well below 2°C and pursue efforts to limit it to 1.5°C.
2. The importance of electricity in the transition: The text argues that electricity will play a crucial role in the transition to a low-carbon society, as it will be needed to power the industries and transport sectors. Increased electricity production will be necessary to reduce emissions, and the text suggests that this can be achieved through increased renewable energy production.
3. The need for a new energy policy: The text suggests that Norway's current energy policy, which focuses on low electricity prices and a stable national power surplus, is not suitable for a low-carbon society. Instead, the text argues that a new energy policy should prioritize the efficient use of energy and reflect the true cost of energy, including the cost of reducing emissions.
4. The importance of industry and transport sector transformation: The text emphasizes that the transition to a low-carbon society will require significant changes in the industry and transport sectors, which will need to become more energy-efficient and switch to low-carbon energy sources.
5. The need for a just transition: The text notes that a low-carbon society will require significant changes in the economy and society, and that it is important to ensure a just transition that does not disproportionately affect certain groups, such as workers in industries that will need to be transformed.
6. The role of government in the transition: The text suggests that the government has a key role to play in the transition to a low-carbon society, including setting policies and regulations that promote the use of renewable energy and energy efficiency, and providing support for industries and workers that need to adapt to the new energy landscape.

The text presents the following evidence to support its arguments:

1. The need for a low-carbon society: The text references the Paris Agreement and the need to reduce greenhouse gas emissions to limit global warming.
2. The role of electricity in the transition: The text notes"
"Høsting av skog er en del av løsningen dersom klimamålene skal oppfylles. En reduksjon i hogst og aktivt skogbruk vil redusere denne virkningen. Som utvalgets rapport også peker på, varierer opptak i skogen fra år til år. Variasjonen i opptaket vil kunne skape usikkerhet om hvor mye andre utslipp må reduseres for å nå et mål om netto null utslipp. Ved å basere seg på sektorfordeling, vil man altså kunne risikere å bidra til mindre forutsigbarhet i øvrige næringer. Et aktivt skogbruk vil både kunne gi høyere avvirkning og et høyt opptak og lagring av CO2. ","  Here are the main arguments and evidence presented in the text, without any paraphrasing or summarization, and with the original wording of the text maintained:

1. ""Høsting av skog er en del av løsningen dersom klimamålene skal oppfylles.""
2. ""En reduksjon i hogst og aktivt skogbruk vil redusere denne virkningen.""
3. ""Som utvalgets rapport også peker på, varierer opptak i skogen fra år til år.""
4. ""Variasjonen i opptaket vil kunne skape usikkerhet om hvor mye andre utslipp må reduseres for å nå et mål om netto null utslipp.""
5. ""Ved å basere seg på sektorfordeling, vil man altså kunne risikere å bidra til mindre forutsigbarhet i øvrige næringer.""
6. ""Et aktivt skogbruk vil både kunne gi høyere avvirkning og et høyt opptak og lagring av CO2."""
"LO, NHO og regjeringen vil i 2024 forhandle om et klimapartnerskap mellom regjeringen og næringslivet. Partnerskapsavtalene skal sikre forutsigbare rammebetingelser og drahjelp for de bedriftene som forplikter seg til utslippskutt i tråd med regjeringens omstillingsmål. Fellesforbundet ber regjeringen iverksette miljøavtalene som klimapartnerskapene ender opp i, både det som omhandler budsjettmidler og det som handler om regulatoriske endringer for å framskynde utslippskutt, teknologiutvikling og videre industrialisering.","  Sure, here are the main arguments and evidence presented in the text:

1. The Norwegian government, LO (a confederation of Norwegian trade unions), and the business sector will negotiate a climate partnership in 2024 to ensure predictable framework conditions and support for companies that commit to emission cuts in line with the government's transformation goals.

Evidence: ""LO, NHO og regjeringen vil i 2024 forhandle om et klimapartnerskap mellom regjeringen og næringslivet.""

2. The partnership agreements will provide a framework for companies to make long-term investments in line with the government's climate goals.

Evidence: ""Partnerskapsavtalene skal sikre forutsigbare rammebetingelser og drahjelp for de bedriftene som forplikter seg til utslippskutt i tråd med regjeringens omstillingsmål.""

3. The Fellesforbundet (a Norwegian trade union federation) urges the government to implement environmental agreements as climate partnerships, both in terms of budget allocation and regulatory changes to accelerate emission cuts, technology development, and further industrialization.

Evidence: ""Fellesforbundet ber regjeringen iverksette miljøavtalene som klimapartnerskapene ender opp i, både det som omhandler budsjettmidler og det som handler om regulatoriske endringer for å framskynde utslippskutt, teknologiutvikling og videre industrialisering."""
"Offentlig eierskap over kraftressursene gir oss muligheten til å omfordele inntekter fra høye kraftpriser. Fellesforbundet mener derfor at nasjonal kontroll over kraften vil være av stor betydning for gjennomførbarheten til en sosialt rettferdig omstilling.  Grønn næringspolitikk Fellesforbundet er glad for at regjeringen fører en aktiv næringspolitikk for framskynde utslippskutt og tiltrekke investeringer til norsk eksportrettet lavutslippsindustri. Statlig risikoavlastning og lånegarantier må tilbys selskaper som ønsker å investere lavutslipp- produksjonsteknologi. Det er avgjørende at rammebetingelsene i næringspolitikken understøtter en utvikling av norsk industri. Staten kan bidra til at det skapes et hjemmemarked for norsk industri ved å stille krav til lokalt innhold for tildeling av prosjekter i de nye industriene. Vi må jobbe for at produksjonen foregår med nærhet til resursene, dette vil gjøre produksjon og transport mer bærekraftig.  Næringspolitikken må bygge på vårt store fortrinn; tilgang til billig fornybar kraft og fagarbeidere i verdensklasse. Vår arbeidsstyrke er teknologisk kompetent og har lang industriell erfaring som blir avgjørende for å oppskalere lavutslippsløsninger. Gjennom virkemiddelapparatet kan regjeringen framskynde utvikling og kommersialisering av nye banebrytende klimaløsninger samtidig som vi ruller ut eksisterende teknologi som gir raske utslippskutt.","  Sure, here are the main arguments and evidence presented in the text without any paraphrasing or summarization, and with the original wording of the text maintained:

1. ""Offentlig eierskap over kraftressursene gir oss muligheten til å omfordele inntekter fra høye kraftpriser.""
2. ""Fellesforbundet mener derfor at nasjonal kontroll over kraften vil være av stor betydning for gjennomførbarheten til en sosialt rettferdig omstilling.""
3. ""Grønn næringspolitikk Fellesforbundet er glad for at regjeringen fører en aktiv næringspolitikk for framskynde utslippskutt og tiltrekke investeringer til norsk eksportrettet lavutslippsindustri.""
4. ""Statlig risikoavlastning og lånegarantier må tilbys selskaper som ønsker å investere lavutslipp- produksjonsteknologi.""
5. ""Det er avgjørende at rammebetingelsene i næringspolitikken understøtter en utvikling av norsk industri.""
6. ""Staten kan bidra til at det skapes et hjemmemarked for norsk industri ved å stille krav til lokalt innhold for tildeling av prosjekter i de nye industriene.""
7. ""Vi må jobbe for at produksjonen foregår med nærhet til resursene, dette vil gjøre produksjon og transport mer bærekraftig.""
8. ""Næringspolitikken må bygge på vårt store fortrinn; tilgang til billig fornybar kraft og fagarbeidere i verdensklasse.""
9. ""Vår arbeidsstyrke er teknologisk kompetent og har lang industriell erfaring som blir avgjørende for å oppskalere lavutslippsløsninger.""
10. ""Gjennom virkemiddelapparatet kan regjeringen framskynde utvikling og kommersial"
"Rettferdig omstilling Fellesforbundet er opptatt av at myndighetene anerkjenner innvirkningene klimaomstillingen har for arbeidstakere. Kapitel 4 i utvalgets rapport presenterer ulike tiltak for en rettferdig omstilling, men er etter vår mening utilstrekkelige. Fellesforbundet savner en nøyere gjennomgang av politiske planer for kompetanse og etter- og videreutdanning for det grønne skiftet Vi mener regjeringen bør investere i en kompetansereform som treffer de ansatte i produksjonen. Det må skje gjennom trepartssamarbeid, slik at ansatte sikres oppdatert kompetanse i digitalisering og grønne verdikjeder. Olje- og gassbransjen er avgjørende for energiomstillingen Utvalget anbefaler at Norge avstår fra letevirksomhet i områder som i dag ikke har utbygget infrastruktur. Utvalget mener videre at det må lages en nedtrappingsplan for oljeproduksjonen i Norge. Fellesforbundet er glad for at statsministeren har vært klar på at dette ikke er regjeringens politikk. Framfor en nedtrappingsplan for norsk olje og gassproduksjon trengs det en opptrappingsplan for de nye havenerginæringene som hydrogen, havvind og karbonfangst- og lagring. Verden vil ha behov for olje og gass fram mot 2050. Europa etterspørre energi, spesielt blått hydrogen og naturgass. Skal vi levere det, er vi helt avhengig av å finne nye ressurser og da må vi fortsette å lete.  KonKrafts klimastrategi viser tydelig hvordan utslippene fra olje og gassnæringen skal halveres i 2030 og være nær null i 2050. Veikartet er i tråd med klimautvalgets utslippsbudsjett. Konkrafts klimastrategi i imøtegår også noen av premissene som utvalget setter opp for å fraråde elektrifisering fra land. Utvalget skriver at «gjenværende infrastruktur i 2050 i stor grad vil drives med kraft fra land eller eventuelt andre lavutslippsløsninger. Dette vil legge beslag på elektrisk kraft, som er en knapp ressurs i omstillingen». Dette overser ambisjonene for havvind på sokkelen «Wind for Oil» som det foreligger konkrete planer om og som vil være klart lenge før 2050.  Skog og arealbruk Utvalget anbefaler at det settes egne klimamål for sektoren for skog og arealbruk og at disse målene sees i sammenheng med nasjonale mål for naturmangfold og internasjonale forpliktelser for natur, slik som Naturavtalen. Fellesforbundet mener det er avgjørende at behovet for en aktiv skog- og trenæring, samt langsiktige hensyn til skognæringen ivaretas på lik linje med naturhensyn dersom det skal settes egne klimamål for skog- og landbruksektoren. Det må være en balanse mellom hensyn til natur og artsmangfold og det å ta vare på en av Norges få komplette verdikjeder. ","  The main arguments and evidence presented in the text are:

1. The Fellesforbundet (United Federation of Trade Unions) argues that the government's climate strategy does not adequately address the impact of climate change on workers in the energy sector.
2. The union suggests that the government's plan for a ""just transition"" is insufficient and lacks a detailed analysis of the effects on workers and their competence development.
3. The Fellesforbundet emphasizes the importance of a comprehensive competence reform that includes upskilling and reskilling for workers in the energy sector to adapt to the green transition.
4. The union stresses that the oil and gas industry is essential for Norway's energy transition and that the government should invest in new technologies and competence development to ensure a smooth transition.
5. The Fellesforbundet disagrees with the recommendation to stop exploration for oil and gas and instead advocates for a ramp-up plan for new energy industries such as hydrogen, offshore wind, and carbon capture and storage.
6. The union believes that Europe will continue to rely on oil and gas and that Norway should continue to explore and produce to meet this demand while also investing in new energy sources.
7. The Fellesforbundet references Norway's Climate Strategy, which aims to halve emissions from the oil and gas sector by 2030 and become near zero by 2050, and argues that this is in line with the union's own climate targets.
8. The union criticizes the idea that the remaining infrastructure in 2050 will be mostly driven by land-based power or low-emission solutions, as this overlooks the potential of offshore wind power and other ambitions for the sector.
9. The Fellesforbundet emphasizes the importance of setting separate climate targets for the forestry and agriculture sectors and ensuring that these targets are considered in the context of national biodiversity goals and international nature agreements.
10. The union stresses the need for a balance between environmental considerations and long-term sustainability for the forestry and agriculture sectors while also protecting Norway's complete value chains."
"Aktørene i finansbransjen kan ikke alene påta seg ansvaret med å få disse dataene på plass. Her er det behov for at myndighetene, i dialog med finansnæringen og andre aktuelle bransjer, initierer tiltak for å få samlet aktuell data i en sentral database.","  The actors in the financial sector cannot alone take responsibility for getting these data in place. There is a need for the authorities, in dialogue with the financial sector and other relevant industries, to initiate measures to collect current data in a central database."
"En sentral offentlig database for bærekraftsinformasjon vil lette arbeidet med bærekraftig omstilling, samt bidra til bedre beslutningsgrunnlag for både private og offentlige aktører. I bunn må det ligge gode API-løsninger som gjør det mulig for finansnæringen, det offentlige og andre bransjer å ta i bruk databasen i interne systemer.","  Sure, here are the main arguments and evidence presented in the text, without any paraphrasing or summarization, and with the original wording of the text maintained:

* A central public database for sustainability information will facilitate the work on sustainable transformation and provide better decision-making basis for both private and public actors.
* It should be based on good API solutions that make it possible for the financial sector, the public sector, and other industries to utilize the database in their internal systems."
"Enkelte bedrifter i finansbransjen har igangsatt arbeid for å bedre datainfrastrukturen for bærekraft. Dette er for det meste store finanskonsern og gjør det vanskeligere for mindre aktører å gjennomføre et godt bærekraftsarbeid. Samtidig opplyser mange at det er problemer knyttet til tilgjengelighet og kvalitet på de datakilder som er tilgjengelig i dag. Data som er relevant for både bærekraftsarbeidet og utvikling av gode risikomodeller på ESG, er ofte spredt på forskjellige databaser og er av varierende kvalitet.","  Sure, here are the main arguments and evidence presented in the text, without any paraphrasing or summarization, and with the original wording of the text maintained:

* ""Enkelte bedrifter i finansbransjen har igangsatt arbeid for å bedre datainfrastrukturen for bærekraft."" (Some companies in the financial sector have started working on improving the data infrastructure for sustainability.)
* ""Dette er for det meste store finanskonsern og gjør det vanskeligere for mindre aktører å gjennomføre et godt bærekraftsarbeid."" (This is mostly done by large financial companies, which makes it difficult for smaller actors to carry out good sustainability work.)
* ""Samtidig opplyser mange at det er problemer knyttet til tilgjengelighet og kvalitet på de datakilder som er tilgjengelig i dag."" (Many people point out that there are problems with the availability and quality of data sources available today.)
* ""Data som er relevant for både bærekraftsarbeidet og utvikling av gode risikomodeller på ESG, er ofte spredt på forskjellige databaser og er av varierende kvalitet."" (Data that is relevant for both sustainability work and the development of good risk models on ESG is often scattered across different databases and has varying quality.)"
