actor,paragraph,date
Energigass Norge,"Ved å samle opp fiskeslammet og bruke det til produksjon av biogass, er det mulig å gjenvinne fosforet.",28.02.2024
Energigass Norge,Hydrogen og andre fornybare gasser,28.02.2024
Energigass Norge,"Norge har muligheter til å produsere store mengder hydrogen enten fra naturgass med CO2-fangst eller ved elektrolyse av vann. Hydrogen har ikke utslipp av CO2 ved bruk. Det trengs elektrisitet for å produsere hydrogen, men fordelen er at hydrogen kan lagres til senere bruk. Hydrogen kan også distribueres sammen med naturgass eller i samme type infrastruktur. Norge har derfor både kapasitet og kompetanse til å produsere hydrogen. Fra hydrogen kan en også produsere ammoniakk som er pekt på som et framtidig drivstoff i skipsfarten.",28.02.2024
Energigass Norge,"Det er også mulig å produsere andre fornybare gasser som biologisk basert propan som er et biprodukt ved produksjon av biodiesel, e-fuel, pTx og andre løsninger det forskes på.",28.02.2024
Energigass Norge,"Felles mål, flere løsninger",28.02.2024
Energigass Norge,"Vi er som sagt enige i målene fra Klimautvalget 2050, men når det gjelder energiområdet, mener vi at en må se på flere løsninger enn det utvalget tar for seg. Ellers vil det være vanskelig, om ikke umulig, å nå utvalgets ambisjoner.",28.02.2024
Equinor ASA,Høringssvar fra Equinor til NOU 2025: 25 Omstilling til lavutslipp — Veivalg for klimapolitikken mot 2050,26.02.2024
Equinor ASA,"Equinor viser til høringen av «NOU 2025: 25 «Omstilling til lavutslipp — Veivalg for klimapolitikken mot 2050» med svarfrist 30. januar 2024. Vi setter pris på muligheten til å komme med innspill til Klimautvalgets omfattende rapport, som belyser viktige veivalg Norge står overfor for å levere på målet om å bli et lavutslippssamfunn innen 2050. Sammen med Energikommisjonens rapport (NOU 2023: 3 Mer av alt raskere) danner denne NOUen et godt grunnlag for videre diskusjon om fremtidens energikilder og veien mot et lavutslippssamfunn. Samtidig er det nødvendig å påpeke at utvalgets mandat var begrenset til å beskrive utviklingen ut fra et normativt scenario der Norge er et lavutslippssamfunn i 2050, snarere enn å beskrive en utvikling basert på prognoser. Equinor vil også påpeke at utvalget har valgt en brutto-tilnærming til utslipp, og for eksempel ikke hensyntar fjerning av CO2 gjennom karbonbinding og CO2 fanget fra kilder utenfor Norge.",26.02.2024
Equinor ASA,"Equinors utgangspunkt er at Norge i 2050 skal være en pålitelig og sikker leverandør av energi med lave klimagassutslipp knyttet til energiproduksjonen. Norsk sokkel skal i løpet av det neste tiåret gå fra å være en olje- og gassprovins til å bli en bred energiprovins som også produserer fornybar energi fra havvind, og leverer energiprodukter og lavkarbonløsninger markedet etterspør. Dette kan sikre fortsatt verdiskaping fra norsk sokkel også i fremtiden, og samtidig være et viktig bidrag til å nå Norges og Europas klimamål.",26.02.2024
Equinor ASA,Equinors ambisjoner er å halvere egne utslipp (scope 1 og 2) frem mot 2030 og et netto nullutslippsmål i 2050 som også inkluderer utslipp i forbindelse med bruken av olje og gass-produktene vi produserer (scope 3). Equinors energiomstillingsplan viser hvordan selskapet planlegger å nå disse ambisjonene gjennom reduksjon av egne utslipp og diversifisering av porteføljen. Det ligger en stor vekst i investeringer i fornybar energi og lavkarbonløsninger som karbonfangst og -lagring og lavkarbonhydrogen. Vi har blant annet satt et mål om at mer enn halvparten av selskapets bruttoinvesteringer skal være innenfor fornybar energi og lavkarbonløsninger innen 2030. I det følgende vil vi fokusere på scope 1 og 2 utslipp og ambisjonen om 50 % utslippsreduksjon innen 2030.,26.02.2024
Equinor ASA,"Equinor legger til grunn at vi må redusere utslippene fra olje- og gassektoren i Norge med 70 % frem mot 2040 for at Norge skal nå målet om å bli et lavutslippssamfunn innen 2050. Et forventningsrett bilde av fremtidige utslipp er avgjørende for dette arbeidet. Equinor er enig i at rammene for EUs kvotehandelssystem og klimapolitiske målsetninger tilsier at antallet tilgjengelige utslippskvoter reduseres betydelig mot 2030, og vil gå mot null rundt 2040. Det er en av grunnene til at det er viktig at produksjonen i Norge skjer med så lave utslipp som mulig. Dette kan ikke skje utelukkende gjennom kvotehandelsmekanismen, men må også innebære reelle utslippskutt i Norge. Kvotepris er likevel en god mekanisme for å insentivere utslippskutt på en mest mulig kostnadseffektiv måte, og som et virkemiddel for å utvikle lønnsomme verdikjeder som fangst og laging av CO2. Equinors ambisjon er å kutte 50 prosent av våre utslipp innen 2030, og å opprettholde eller ytterligere forbedre den svært lave metaninitensiteten på under 0.02 %. Elektrifisering er et hovedtiltak for å kutte utslipp i nær sagt alle sektorer, også i utvinning av olje og gass. Næringen har allerede gjennomført mange elektrifiseringsprosjekter og energieffektiviseringstiltak som har bidratt til vesentlige utslippsreduksjoner på to millioner tonn CO2 i årlig siden 2018.",26.02.2024
Equinor ASA,"Norges olje- og gassindustri har en konkret plan for å halvere utslippene innen 2030 og nær null utslipp i 2050. Dette er et langsiktig arbeid, og nå modnes prosjektene som må til for å nå målet. Vi har i forbindelse med årlig rapportering til myndighetene ved revidert nasjonalbudsjett 2024, etablert en forventningsrett utslippsprofil for felt der Equinor er operatør på norsk sokkel frem mot 2050. Hvis vi gjennomfører de siste identifiserte elektrifiseringsprosjektene på sokkelen, som ikke ennå er besluttet, så vil industriens mål om både 50 % kutt i 2030 og Equinors ambisjon om 70 % reduksjon i utslippene innen 2040, kunne nås. Det gjør at vi vil kunne ende på et utslippsnivå under det nivået utvalget peker på at vi må ned på i 2050.",26.02.2024
Equinor ASA,"Equinor er enige i at det er behov for en tydelig strategi og prioritering for å nå Norges klimamål, samtidig må det ligge en kostnadsrealisme og gjennomførbarhet bak målene. Vi støtter mange av Klimautvalgets anbefalinger, bl.a. at det vil være fornuftig å utarbeide en langsiktig strategi for omstilling av norsk sokkel. Equinor har allerede en slik langsiktig strategi gjennom selskapets Energiomstillingsplan, som også viser hvordan konkrete pågående og planlagte forretningsaktiviteter støtter opp under ambisjonen. Vi støtter også anbefalingene om å øke investeringer i utvikling og implementering av fangst av CO2. Det kan være interessant å se på muligheten for å bruke CO2-avgiften til å støtte utslippsreduserende tiltak. Vi er enige i at det bør innføres sterke virkemidler for energieffektivisering og økt produksjon av fornybar energi, og at kvotesystemet ikke bør bli en hvilepute.",26.02.2024
Equinor ASA,Petroleumssektoren og energisystemet,26.02.2024
Equinor ASA,"Equinor mener det er behov for en helhetlig plan for å bygge opp de nye næringene på sokkelen. Vår industri vil bygge ut havvind for å øke kraftproduksjonen, og utvikle kommersiell karbonfangst og -lagring slik at norsk og europeisk industri kan lagre sine utslipp på norsk sokkel. Vi har ambisjoner om å produsere hydrogen dersom et kommersielt marked utvikler seg for dette. Det vil bidra til å få ned utslippene ytterligere og sikre balansekraft.",26.02.2024
Equinor ASA,"Equinor opererte 35 installasjoner på norsk sokkel ved utgangen av 2023. Ved utløpet av dette tiåret vil det være omkring 30 Equinor-opererte installasjoner igjen på norsk sokkel, mens det i 2040 vil være rundt 20 Equinor har ingen funn på norsk sokkel som vil øke antallet totale installasjoner vi opererer før 2030. Det vil komme nye installasjoner, men antallet som skal konsolideres og dekommisjoneres er større. Dette synliggjør at aktiviteten og produksjonen på sokkelen er i endring, og at sokkelen vil se vesentlig annerledes ut i 2050. Dette legger også utvalget til grunn. Vi vil understreke at vi har en plan for å redusere utslippene på sokkelen som er uavhengig av eventuell implementering av de mest radikale forslagene til utvalget.",26.02.2024
Equinor ASA,Letepolitikk,26.02.2024
Equinor ASA,"Utvalget foreslår midlertidig stans i tildeling av letearealer og utvinningstillatelser på norsk sokkel mens det lages en strategi for sluttfasen til olje og gass. Imidlertid er det naturlige fallet i produksjonen på norsk sokkel de neste årene betydelig. Utslippene fra petroleumsvirksomheten på norsk sokkel havner under nivået utvalget peker på at er nødvendig i 2050. I så måte er de forventede endringene på sokkelen i tråd med et lavutslippsscenario for 2050. Samtidig skal Norge fortsatt være en stabil og pålitelig leverandør av energi til Europa, og det vil være nødvending med nærfeltsleting for at ikke olje- og gassproduksjonen skal falle for raskt. En stans i tildelinger og tillatelser kan imidlertid få betydelige og uintenderte konsekvenser for energisikkerhet i Europa på mellomlang sikt. Norsk sokkel er nå i en moden fase, og leting handler i stor grad om å begrense fall i produksjon. Equinor planlegger i hovedsak å lete etter olje og gass i områder nær eksisterende felt. Equinor vil også lete rundt felt som allerede er elektrifisert, eller planlagt for elektrifisering. Dette er sentralt når vi vurderer levetidsforlengelser av våre installasjoner. Equinor er av den oppfatning at en midlertidig stans kun vil bidra til tap av ressurser og tapte inntekter, ikke nødvendigvis bidra til lavere utslipp frem mot 2050 globalt.",26.02.2024
Equinor ASA,"Ifølge IEAs Energy Outlook og andre 1,5-graders scenarier, inklusive Equinors Bridges-scenario, vil det være behov for olje og gass også i 2050. Dette gjelder også i scenarier der man lykkes med å begrense global oppvarming til 1,5 grader. Olje og gass brukes blant annet som innsatsfaktor i en voksende petrokjemisk industri, i tillegg til å være innsatsfaktor i bl.a. lavkarbonhydrogen og lavkarbondrivstoff. Vi forventer at Europa vil etterspørre olje og gass til energiformål, og som innsatsfaktor og lavkarbonhydrogen, også i 2050. Letepolitikken bør utvikles til også å ivareta leting etter egnede lager for CO2 fremover.Elektrifisering og utslippskutt på norsk sokkelUtvalget diskuterer elektrifisering og mener at det som hovedregel ikke skal brukes som virkemiddel på norsk sokkel. Equinor ønsker å understreke at elektrifisering er hovedregelen for utslippskutt på sokkelen og det viktigste tiltaket for Norge. Det er allerede tatt beslutning i 2/3 av våre prosjekter som skal elektrifiseres på sokkelen. Disse prosjektene er gjennomført, eller under gjennomføring, og gjør at vi vil kutte utslippene med 30-35 % mot 2030. I tillegg kommer utslippskutt fra konsolidering av infrastruktur og energieffektivisering.Realiteten man diskuterer er derfor om elektrifisering av den siste tredjedelen og nye felt skal gjennomføres. Det er avgjørende for å nå målet Stortinget har satt om 50 % utslippsreduksjon for næringen i 2030 at de gjenværende prosjektene elektrifiseres. Dette betyr ikke at alle felt på norsk sokkel vil eller bør elektrifiseres, kun de med lang levetid og betydelige utslipp.Energikommisjonen (NOU 2023: 3 Mer av alt - raskere) - peker på at betydelig aktivitet på sokkelen, og mener det er fornuftig å elektrifisere for å redusere utslippene og for å nå klimamålene. Oppgaven er å redusere alle utslipp – også de fra olje- og gassproduksjon. Dette er utslippskutt med global effekt, som også Klimautvalget støtter opp under. Elektrifisering med kraft fra land pekes på av Miljødirektoratet som det viktigste klimatiltaket med størst potensial for utslippsreduksjoner i 2030, etter karbonfangst og -lagring på industrianlegg.Selv om elektrifisering av sokkelen vil medføre økt kraftforbruk, har de fleste alternative utslippsreduserende tiltak en høyere tiltakskostnad. Det er viktig at Norge også følger opp utslippsmål på kort og mellomlang sikt. Det er få alternativer som gir like store utslippskutt for pengene, eller reduksjon per megawatt-time - som elektrifisering av installasjoner på sokkelen. Hvis vi ikke gjennomfører flere elektrifiseringsprosjekter enn dem som allerede har fått godkjenning av Energidepartementet, vil Equinors utslippsreduksjon stoppe på rundt 30-35% i 2030.Hvis Equinor får mulighet til å elektrifisere installasjoner og dermed oppnå 50 % utslippsreduksjon i 2030, legges også grunnlaget for å nå 70 % utslippsreduksjon i 2040. Vi elektrifiserer i hovedsak installasjoner som har forventet levetid utover 2040. Når vi i 2040 har redusert utslippene med 70 %, vil det være som følge av:Nedstenging av en del installasjoner fordi de ikke lenger leverer lønnsom produksjonLavere produksjon fra andre installasjoner som derfor har mindre behov for energiElektrifisering av gjenværende installasjonerTil sammen reduserer dette utslippene ytterligere ca. to millioner tonn CO2 per år i 2040, sammenlignet med 2030. Om 50 %-målet i 2030 ikke nås, vil de de akkumulerte utslippene mellom 2040 og 2050 være på ti millioner tonn CO2. Konsekvensen av dette er 29 millioner tonn CO2 i ekstra, akkumulerte utslipp frem til 2050, hvis de planlagte prosjektene som skal kutte utslipp i olje- og gassnæringen frem mot 2030 ikke gjennomføres.Equinor er enige med utvalget om at det er viktig å fremholde at energieffektivisering er et sentralt virkemiddel i alle sektorer og bransjer. På norsk sokkel er 20 % av utslippskuttene kommet fra slike tiltak. Energieffektivisering har over tid redusert utslippene med rundt to millioner tonn per år. Dette arbeidet fortsetter for fullt fremover.Nye næringer og alternativt drivstoff Utvalget er opptatt av stiavhengighet og peker særlig på effekten av oljeskattepakken. Equinor vil påpeke at den effekten er kortvarig og at det er få nye prosjekter. Det vil imidlertid være rom for nye prosjekter fra midten av 2020-tallet. De midlertidige endringene i petroleumsskatteregimet var helt sentral for å få leverandørindustrien gjennom koronapandemien, samt bevare nøkkelkompetanse Norge er avhengige av i energiomstillingen.Utvalget hevder at petroleumsindustrien svekker omstillingsevnen gjennom å legge beslag på knappe ressurser, som kompetanse. Utfordringene knyttet til nye energiprosjekter og lavkarbonløsninger på norsk sokkel skyldes økte kostnader, mangel på lønnsomme prosjekter og tilgang på teknologi. Dette var årsakene til at Trollvind ble utsatt. Etter hvert som aktivitetsnivået innenfor olje og gass går ned, og lønnsomheten i nye verdikjeder bedres – forventes det at aktiviteten innenfor havvind og lavkarbonverdikjeder øker. I 2019 arbeidet det 200 mennesker i Equinor med fornybar energi, i 2023 er tallet 1100. Vårt mål er å være en del av løsningen i en verden som skal gjennom en omfattende energiomstilling.Utvalget er opptatt av at Norge skal bidra til utslippskutt andre steder. Equinor jobber særlig med tre områder som kan bidra til dette. Det er fornybar energi, karbonfangst og- lagring og hydrogen. Dette handler om å håndtere utslipp fra sektorer som er krevende å avkarbonisere og der direkte elektrifisering ikke er et reelt alternativ. Vi jobber for å utnytte potensialet Norge har for transport og lagring av CO2 gjennom et CO2-rør fra Europa. Volumpotensialet er langt større enn dagens norske klimagassutslipp lenge før 2050. Vi jobber med å modne prosjekter for å avkarbonisere naturgasseksport ved å produsere hydrogen, noe også utvalget fremhevet at vil bidra til å avkarbonisere viktig industri. Hydrogeninfrastruktur vil på sikt også kunne danne grunnlag for eksport av hydrogen basert på fornybart fra Norge.EnergisikkerhetNorge og Europa befinner seg i en utfordrende kraftsituasjon. Dette skyldes flere samtidige faktorer som kan bli krevende både for forbrukere og industri. Utfordringene er forskjellige i de ulike landene i Europa. Equinor skal være en pålitelig energileverandør til Europa, samtidig som vi fortsetter å investere i energiomstillingsprosjekter. I samarbeid med norske myndigheter, partnere og systemoperatøren Gassco gjorde vi i 2022 flere tiltak for å øke gasseksporten. Vi fortsetter å gjøre vårt ytterste for å sikre god regularitet på feltene og i transportsystemet, og dermed i våre energileveranser.Det er avgjørende for Europa at Norge kan fortsette med stabile og pålitelige leveranser til kontinentet som opplever at energisikkerheten er truet.Regjeringen bør derfor legge til rette for jevnlige tildelinger av nytt leteareal for å underbygge Norges rolle som en langsiktig og pålitelig leverandør av energi – også i en lavkarbonfremtid.Med vennlig hilsen,Jannik LindbækKonserndirektør, kommunikasjon og myndighetskontakt",26.02.2024
Equinor ASA,Elektrifisering og utslippskutt på norsk sokkel,26.02.2024
Equinor ASA,"Utvalget diskuterer elektrifisering og mener at det som hovedregel ikke skal brukes som virkemiddel på norsk sokkel. Equinor ønsker å understreke at elektrifisering er hovedregelen for utslippskutt på sokkelen og det viktigste tiltaket for Norge. Det er allerede tatt beslutning i 2/3 av våre prosjekter som skal elektrifiseres på sokkelen. Disse prosjektene er gjennomført, eller under gjennomføring, og gjør at vi vil kutte utslippene med 30-35 % mot 2030. I tillegg kommer utslippskutt fra konsolidering av infrastruktur og energieffektivisering.",26.02.2024
Equinor ASA,"Realiteten man diskuterer er derfor om elektrifisering av den siste tredjedelen og nye felt skal gjennomføres. Det er avgjørende for å nå målet Stortinget har satt om 50 % utslippsreduksjon for næringen i 2030 at de gjenværende prosjektene elektrifiseres. Dette betyr ikke at alle felt på norsk sokkel vil eller bør elektrifiseres, kun de med lang levetid og betydelige utslipp.",26.02.2024
Equinor ASA,"Energikommisjonen (NOU 2023: 3 Mer av alt - raskere) - peker på at betydelig aktivitet på sokkelen, og mener det er fornuftig å elektrifisere for å redusere utslippene og for å nå klimamålene. Oppgaven er å redusere alle utslipp – også de fra olje- og gassproduksjon. Dette er utslippskutt med global effekt, som også Klimautvalget støtter opp under. Elektrifisering med kraft fra land pekes på av Miljødirektoratet som det viktigste klimatiltaket med størst potensial for utslippsreduksjoner i 2030, etter karbonfangst og -lagring på industrianlegg.",26.02.2024
Equinor ASA,"Selv om elektrifisering av sokkelen vil medføre økt kraftforbruk, har de fleste alternative utslippsreduserende tiltak en høyere tiltakskostnad. Det er viktig at Norge også følger opp utslippsmål på kort og mellomlang sikt. Det er få alternativer som gir like store utslippskutt for pengene, eller reduksjon per megawatt-time - som elektrifisering av installasjoner på sokkelen. Hvis vi ikke gjennomfører flere elektrifiseringsprosjekter enn dem som allerede har fått godkjenning av Energidepartementet, vil Equinors utslippsreduksjon stoppe på rundt 30-35% i 2030.",26.02.2024
Equinor ASA,"Hvis Equinor får mulighet til å elektrifisere installasjoner og dermed oppnå 50 % utslippsreduksjon i 2030, legges også grunnlaget for å nå 70 % utslippsreduksjon i 2040. Vi elektrifiserer i hovedsak installasjoner som har forventet levetid utover 2040. Når vi i 2040 har redusert utslippene med 70 %, vil det være som følge av:",26.02.2024
Equinor ASA,"Til sammen reduserer dette utslippene ytterligere ca. to millioner tonn CO2 per år i 2040, sammenlignet med 2030. Om 50 %-målet i 2030 ikke nås, vil de de akkumulerte utslippene mellom 2040 og 2050 være på ti millioner tonn CO2. Konsekvensen av dette er 29 millioner tonn CO2 i ekstra, akkumulerte utslipp frem til 2050, hvis de planlagte prosjektene som skal kutte utslipp i olje- og gassnæringen frem mot 2030 ikke gjennomføres.",26.02.2024
Equinor ASA,Equinor er enige med utvalget om at det er viktig å fremholde at energieffektivisering er et sentralt virkemiddel i alle sektorer og bransjer. På norsk sokkel er 20 % av utslippskuttene kommet fra slike tiltak. Energieffektivisering har over tid redusert utslippene med rundt to millioner tonn per år. Dette arbeidet fortsetter for fullt fremover.,26.02.2024
Equinor ASA,Nye næringer og alternativt drivstoff,26.02.2024
Equinor ASA,"Utvalget er opptatt av stiavhengighet og peker særlig på effekten av oljeskattepakken. Equinor vil påpeke at den effekten er kortvarig og at det er få nye prosjekter. Det vil imidlertid være rom for nye prosjekter fra midten av 2020-tallet. De midlertidige endringene i petroleumsskatteregimet var helt sentral for å få leverandørindustrien gjennom koronapandemien, samt bevare nøkkelkompetanse Norge er avhengige av i energiomstillingen.",26.02.2024
Equinor ASA,"Utvalget hevder at petroleumsindustrien svekker omstillingsevnen gjennom å legge beslag på knappe ressurser, som kompetanse. Utfordringene knyttet til nye energiprosjekter og lavkarbonløsninger på norsk sokkel skyldes økte kostnader, mangel på lønnsomme prosjekter og tilgang på teknologi. Dette var årsakene til at Trollvind ble utsatt. Etter hvert som aktivitetsnivået innenfor olje og gass går ned, og lønnsomheten i nye verdikjeder bedres – forventes det at aktiviteten innenfor havvind og lavkarbonverdikjeder øker. I 2019 arbeidet det 200 mennesker i Equinor med fornybar energi, i 2023 er tallet 1100. Vårt mål er å være en del av løsningen i en verden som skal gjennom en omfattende energiomstilling.",26.02.2024
Equinor ASA,"Utvalget er opptatt av at Norge skal bidra til utslippskutt andre steder. Equinor jobber særlig med tre områder som kan bidra til dette. Det er fornybar energi, karbonfangst og- lagring og hydrogen. Dette handler om å håndtere utslipp fra sektorer som er krevende å avkarbonisere og der direkte elektrifisering ikke er et reelt alternativ. Vi jobber for å utnytte potensialet Norge har for transport og lagring av CO2 gjennom et CO2-rør fra Europa. Volumpotensialet er langt større enn dagens norske klimagassutslipp lenge før 2050. Vi jobber med å modne prosjekter for å avkarbonisere naturgasseksport ved å produsere hydrogen, noe også utvalget fremhevet at vil bidra til å avkarbonisere viktig industri. Hydrogeninfrastruktur vil på sikt også kunne danne grunnlag for eksport av hydrogen basert på fornybart fra Norge.",26.02.2024
Equinor ASA,Energisikkerhet,26.02.2024
Equinor ASA,"Norge og Europa befinner seg i en utfordrende kraftsituasjon. Dette skyldes flere samtidige faktorer som kan bli krevende både for forbrukere og industri. Utfordringene er forskjellige i de ulike landene i Europa. Equinor skal være en pålitelig energileverandør til Europa, samtidig som vi fortsetter å investere i energiomstillingsprosjekter. I samarbeid med norske myndigheter, partnere og systemoperatøren Gassco gjorde vi i 2022 flere tiltak for å øke gasseksporten. Vi fortsetter å gjøre vårt ytterste for å sikre god regularitet på feltene og i transportsystemet, og dermed i våre energileveranser.",26.02.2024
Equinor ASA,Det er avgjørende for Europa at Norge kan fortsette med stabile og pålitelige leveranser til kontinentet som opplever at energisikkerheten er truet.,26.02.2024
Equinor ASA,Regjeringen bør derfor legge til rette for jevnlige tildelinger av nytt leteareal for å underbygge Norges rolle som en langsiktig og pålitelig leverandør av energi – også i en lavkarbonfremtid.,26.02.2024
Equinor ASA,"Med vennlig hilsen,",26.02.2024
Equinor ASA,Jannik Lindbæk,26.02.2024
Equinor ASA,"Konserndirektør, kommunikasjon og myndighetskontakt",26.02.2024
Etne Industri- og næringspartiet,"1. Etne INP meiner at skogen må reknast med i CO2-regnskapet, slik som i EU.",28.02.2024
Etne Industri- og næringspartiet,"Norske skogar tek opp 47 prosent av samla karbonutslepp, i følgje SSB.",28.02.2024
Etne Industri- og næringspartiet,"Norske skogar hadde eit opptak av CO2-ekvivalentar på 23,3 millionar tonn i 2019, viser tal frå Miljødirektoratet. Til samanlikning vart det i 2020 i alt sluppe ut 49,3 millionar tonn CO2-ekvivalentar i Noreg, viser statistikken «Utslipp til luft». Dei siste 30 åra har karbonlagring i skog auka med 43 prosent i Noreg. Inkludert norskekystens tareskog er vi då allereie klimanøytrale i forhold til 2050-målet.",28.02.2024
Etne Industri- og næringspartiet,Klimautvalet skriv: «For Norge ville det å inkludere hele opptaket fra skog- og arealbruk i dagens 2050-mål innebære en vesentlig svekkelse i ambisjonsnivå for utslippsreduksjoner.»,28.02.2024
Etne Industri- og næringspartiet,Grunngjevinga for å ikkje inkludere skogen har altså med ambisjonsnivået å gjere.,28.02.2024
Etne Industri- og næringspartiet,"Det meiner vi er eit merkeleg argument, særleg når ein tek med at utslippskutt vert dyrare jo reinare energimiksen i landet er.",28.02.2024
Etne Industri- og næringspartiet,Prisen for å ha eit høgt ambisjonsnivå er altså svært høg.,28.02.2024
Etne Industri- og næringspartiet,"Og merk altså at viss Noreg hadde gjort som EU og teke med skogen i CO2-reknskapen, hadde vi allereie vore klimanøytrale i forhold til 2050-målet, dvs. at vi allereie ER eit lågutsleppssamfunn pr. i dag.",28.02.2024
Etne Industri- og næringspartiet,"2. Det blir feil å peike på Noregs manglande utsleppskutt etter 1990 i forhold til land som på det tidspunktet hadde mykje kolkraft i energimiksen sin, og som fortsatt har det. Noreg har verdas nest reinaste energimiks etter Island.",28.02.2024
Etne Industri- og næringspartiet,3. To mykje benytta uttrykk i politikken er «kost-nytte» og «samfunnsøkonomisk forsvarleg.»,28.02.2024
Etne Industri- og næringspartiet,"Dagens satsing på og prioritering av klimatiltak, kjem ikkje inn under nokon av desse begrepa, som er heilt fråverande i klimasaken.",28.02.2024
Etne Industri- og næringspartiet,"Det finst ikkje gode grunnar for å bruke dei summane vi pr. dags dato bruker for å redusere små utslepp til null. Utslippskutt må foretas der det monnar mest og ein får mykje for pengane, noko som heng betre saman med desse begrepa.",28.02.2024
Etne Industri- og næringspartiet,4. Manglande økonomiske og samfunnsmessige konsekvensanalysar.,28.02.2024
Etne Industri- og næringspartiet,Utvalet kjem med mange forslag for å oppfylle klimamåla i perioden fram mot 2050.,28.02.2024
Etne Industri- og næringspartiet,"Desse forslaga ville ført til store endringar i samfunnet vårt, med svekka økonomi og merkbart lågare levestandard. Men til tross for det, kjem ikkje utvalet med nokon økonomiske eller samfunnsmessige konsekvensanalysar av tiltaka, med henvisning til at det ikkje er deira mandat.",28.02.2024
Etne Industri- og næringspartiet,"Etne INP meiner at det burde ha vore med i rapporten, av di anbefalingene til utvalet får så drastiske konsekvensar.",28.02.2024
Etne Industri- og næringspartiet,5. Ei av anbefalingene som vert presentert i rapporten er å fase ut petroleumsverksemda i Noreg med mål om å «ligne mer på vestlige økonomier uten olje- og gassresurser».,28.02.2024
Etne Industri- og næringspartiet,"Dette vil få ein dramatisk effekt på økonomien. Ja, rapporten manglar fullstendig økonomiske og samfunnsmessige konsekvensanalysar, og utvalet berre viser til at det ikkje er deira mandat. Det å peike på ein rekkje med tiltak som får store konsekvensar, og samstundes utelate konsekvensanalysar, held ikkje. Her er iveren etter å verte eit lågutsleppssamfunn tydeleg, koste kva det koste vil, bokstaveleg tala.",28.02.2024
Etne Industri- og næringspartiet,I tillegg sikrar petroleumsverksemda vår EU reinare energi enn kva dei ellers ville ha hatt. Vi erstattar brunt kol med reinare norsk gass. Vi er faktisk EUs største leverandør av utsleppskutt.,28.02.2024
Etne Industri- og næringspartiet,"Om norsk gass skulle vorte erstatta av kol, ville EUs utslepp ha auka med 330 millioner tonn CO2 pr. år, som er 12% av EUs utslepp, med ein kvoteverdi på godt over 300 milliarder kroner, utan å ta oss betalt.",28.02.2024
Etne Industri- og næringspartiet,"Vi er eit stabilt demokrati. I tillegg til å bidra til utsleppskutt, er vi òg ein trygg gassleverandør for EU.",28.02.2024
Etne Industri- og næringspartiet,"Reduserer vi leteverksemda vår, så reduserer vi også moglegheita for eksport.",28.02.2024
Etne Industri- og næringspartiet,"Noreg har i tillegg ei av verdas reinaste petroleumsverksemder med minimalt med fakling, som, viss den hadde forsvunne, hadde vorte erstatta med mindre reine verksemder.",28.02.2024
Etne Industri- og næringspartiet,"Og vi må hugse på at petroleumsverksemda er motoren i den norske økonomien. Den sysselset mange, og sørgjer for enorme inntekter til statskassen, som vi rett og slett ikkje har ein erstatning for. Dette vil få enorme konsekvensar for samfunnet, men det vert det altså sett heilt bort ifrå. Det er bekymringsfullt.",28.02.2024
Etne Industri- og næringspartiet,"Det er økonomisk ikkje tilrådeleg å leggje opp til å avvikle petroleumsverksemda vår, som Klimautvalet går inn for. Og etterspørselen etter olje og gass er ikkje redusert på verdsbasis, og ligg heller ikkje an til å verte det i uoverskuelig framtid. Av all energibruk i verda, utgjer fossil energi 80 %. Det Internasjonale Energibyrået (IEA) seier at til tross for ambisiøse mål om utslippskutt, vil verdas oljeetterspørsel fram mot 2040 auke med 12 %, og at verda vil trenge 70 millionar fat olje pr. dag i 2040. Vi må også hugse på at olje er mykje meir enn berre til energi. Det vert brukt til asfalt, plast, til produksjon av byggematerialer, klede osb.",28.02.2024
Etne Industri- og næringspartiet,Og kva skal vi då erstatte verdas reinaste olje med?,28.02.2024
Etne Industri- og næringspartiet,"Å foreslå å fase ut olje- og petroleumsverksemda, som Klimautvalget gjer, er etter Etne INP si mening uklokt og inkonsekvent. Verksemda bør i stedet utviklast.",28.02.2024
Etne Industri- og næringspartiet,"6. Det er også viktig å sjå Noreg i ein global samanheng. Noregs samla utslepp er 50 millionar tonn CO2 pr. år. Det er forsvinnande lite, spesielt samanlikna med Kina, som no har passert Noreg i utslepp pr. person med Kinas 8 mot Noregs 7,5 tonn CO2 pr. innbyggar pr. år. Det vert heile 10 milliardar tonn CO2 pr. år, og Kina skal sleppe ut enda meir i åra som kjem, i henhold til Parisavtalen, der dei har meldt inn at dei skal auke sine utslepp med 450 % fram til 2030. Allereie per i dag står Kina alene for 30% av verdens berekna utslepp (FN).",28.02.2024
Etne Industri- og næringspartiet,"Uansett kva vi gjer her i landet, vil det få null effekt globalt, noko som gjer at dei dyre tiltaka ikkje kan forsvarast. Klimakutt i allereie reine Noreg, er veldig dyrt, for jo reinare miksen er, jo dyrere vert kutta.",28.02.2024
Etne Industri- og næringspartiet,"7. Elektrifisering er både dyrt og unødvendig, og rein symbolpolitikk.",28.02.2024
