actor,paragraph,date
Tønsberg kommune,Transport og mobilitet,26.01.2024
Tønsberg kommune,1. Det bør gjøres rede for hvilke type utslipp som skal priortres bort: utslipp fra kjøretøy og/eller areal- og ressursbruk ved utbygging av ny infrastruktur,26.01.2024
Tønsberg kommune,2. Utvalget bør spesifisere hvilke kvantifiserbar data som skal legges til grunn når «Nasjonal Transportplan tar utgangspunkt i transportetterspørselen og transportsystemet i et lavutslippssamfunn i 2050.»,26.01.2024
Tønsberg kommune,"3. Det bør stilles krav til at tidligfaseplanleggingsmodellen KVU/KSI, i tillegg til hensyn til klima og natur, også redegjør for hvordan tiltaket skal sikre at «transportetterspørselen og transportsystemet i et lavutslippssamfunn i 2050» ivaretas jamfør punkt over.",26.01.2024
Tønsberg kommune,Karbonopptak i skog og jord,26.01.2024
Tønsberg kommune,"Opptak av klimagasser påvirkes av måten vi driver skogbruket, jordbruket og resten av arealene. De aller fleste landbrukseiendommer i Tønsberg har skog. Sees jordbruk og skogbruk i sammenheng, står landbruket for et betydelig positivt bidrag. Kommunedirektøren støtter utvalgets konklusjon om at det er viktig å legge til rette for økt karbonlagring på en måte som støtter opp om biomangfoldet. Derimot bør opptak fra skog og andre arealer ikke brukes som argument for lavere ambisjoner om utslippskutt. På lang sikt vil det oppstå en likevekt mellom karbonopptak og utslipp på de arealene hvor likevekt ikke er nådd. Dessuten vil varmere klima senke likevekten.",26.01.2024
Tønsberg kommune,"Opptak fra arealer bør derimot være et tillegg til en ambisiøs politikk for utslippskutt. Økt opptak fra arealer kan bidra til å oppnå «negativt utslipp» når utslippene fra fossile brensler og fra arealnedbygging og andre arealbruksendringer er redusert til tilnærmet null. Tiltak som øker karbonlagring i arealer, bør premieres av staten. Et eksempel på nåværende premiering, er tilskudd til dyrking av fangvekster i korn, tidligpotet og grønnsaker. Slike tilskudd bør videreføres og utvides.",26.01.2024
Tønsberg kommune,Vern av biologisk verdifulle arealer,26.01.2024
Tønsberg kommune,Utvalget konstaterer i tråd med FNs klimapanel og FNs naturpanel at høyt biologisk mangfold styrker karbonfangst og lagring. Derfor går utvalget inn for en arealbruk som styrker det biologiske mangfoldet.,26.01.2024
Tønsberg kommune,"Kommunedirektøren støtter utvalgets forslag om blant annet:· Mer vern, spesielt av hav, myr og skog. Vern av myr og skog kan her bety fravær av nedbygging.· At regjeringen bør vurdere hvordan et mål om naturnøytralitet for Norge kan nås.· En gjennomgang av hvordan lovgivning og virkemiddelbruk i skogbrukssektoren ivaretar hensyn til opptak og lagre av karbon, og naturmangfold.· En satsing på naturrestaurering.",26.01.2024
Tønsberg kommune,Matsystemet,26.01.2024
Tønsberg kommune,"Utvalget skriver at jordbrukspolitikken bør innrettes slik at grasressurser, utmarksbeiter og kulturlandskap vedlikeholdes. Kommunedirektøren vil legge til at det er sterkt behov for å restaurere store arealer gjengrodd naturbeitemark (seminaturlige grasmarker). Forskning tyder på at disse markene har potensial til betydelig karbonfangst og lagring med riktig styrt beiting. Dessuten er restaurering og vedlikehold av disse avgjørende for å redde en stor del av de truede artene i Norge. Derfor bør landbrukspolitikken innrettes slik at en større del av produksjonen skjer på ekstensivt vis på slike beiter.",26.01.2024
Tønsberg kommune,En slik vridning er ikke forenlig med en politikk for økt ytelse per dyr. Økt ytelse per dyr er av mange ansett som et viktig klimatiltak i landbruket. Det er fordi utslippet per produsert energienhet synker når hvert dyr produserer mer kjøtt eller mer melk. Dermed kan produksjonen opprettholdes med færre dyr. Men en slik utvikling vanskeliggjør bruken av de seminaturlige grasmarkene. Det er mulig at naturmangfold og karbonfangst i jord ikke har vært i betraktning når ideen om at økt ytelse er bra for klimaet har blitt befestet.,26.01.2024
Tønsberg kommune,"Kommunedirektøren anbefaler derfor at en helhetlig vurdering legges til grunn, der både utslipp og opptak legges til grunn. Videre må indirekte virkninger vurderes: Når økt intensivering medfører mindre matproduksjon på de store arealene med seminaturlig grasmark og utmark, får det indirekte konsekvenser for klimaet:· En mindre del av maten blir produsert på lokale ressurser.· En større del av husdyrproduktene vil bli produsert på fulldyrka jord som kan brukes til dyrking av korn, oljefrø, poteter og grønnsaker.· Norges selvforsyningsevne reduseres og karbonavtrykket ved matproduksjon flyttes utenlands.",26.01.2024
Tønsberg kommune,"Kommunedirektøren støtter utvalgets forslag om:· Å redusere matsvinnet.· Å innrette støtteordningene slik at de i større grad støtter opp om naturmangfoldet og redusert utslipp.· Produsere mat som ikke krever innsatsfaktorer med høye utslipp, slik som soya.· Produsere maten på en måte som støtter naturens karbonlagring.",26.01.2024
Tønsberg kommune,Kommunedirektøren savner imidlertid flere virkemidler:· Urin og avføring (humangjødsel) fra den norske befolkningen inneholder store mengder næring som i dag ikke nyttiggjøres i vesentlig grad i jordbruket. Dagens renseteknologi fanger i svært liten grad opp nitrogen. Det er i hovedsak fosfor som renses ved de sentrale anleggene i Norge. Avløpsslammet er dessuten forurenset med tungmetaller og medisinrester og leveres i en slik form at det har begrenset interesse i jordbruket.,26.01.2024
Tønsberg kommune,"Norges miljø- og biovitenskapelige universitet har i mange år forsket på utvikling og bruk av teknologi som fanger opp næringsstoffene i humangjødsel på en måte som gjør dem tilgjengelig for jordbruket uten å blande inn forurensninger. Føyer også til at flere av produktene som lages med ny renseteknologi er luktløse og smittefrie. Ved å ta denne teknologien i bruk i alle framtidige investeringer i avløpssektoren, kan store utslipp ved produksjon spares. I vanlig kunstgjødsel er det i tillegg fosfor, kalium og en rekke mikronæringsstoffer. Utslipp ved utvinning, transport og bearbeiding av mineralråstoffer for å skaffe disse næringsstoffene kommer i tillegg.",26.01.2024
Tønsberg kommune,"· Jordbruket har en stor bygningsmasse, og den fornyes i takt med nye krav (for eksempel krav om løsdriftsfjøs) og nye produksjonsmetoder. Noen bønder velger tre som byggemateriale, men svært mange velger av ulike grunner stål. Å vri bruken av byggematerialer fra stål til tre medfører lavere klimagassutslipp og økt karbonlagring.",26.01.2024
Tønsberg kommune,· Den store bygningsmassen i landbruket kan brukes til produksjon av solenergi i form av solvarme og solstrøm.,26.01.2024
Tønsberg kommune,· Landbruket har store avfallsressurser som kan brukes til produksjon av biogass.,26.01.2024
Tønsberg kommune,"· God agronomi gir reduserte utslipp av lystgass og CO2. Det er derfor viktig å styrke landbrukets rådgivingstjeneste, styrke landbruksutdanninga samt å vurdere hvordan tilskudd og regelverk støtter opp om god agronomi.",26.01.2024
Tønsberg kommune,· Regjeringen bør vurdere hvordan utviklingen i bruksstruktur påvirker mulighetene til god agronomi.,26.01.2024
Unio,Vedlagt er høringssvar fra hovedorganisasjonen Unio.,30.01.2024
Universitets- og høgskolerådet,Universitets- og høgskolerådets innspill til NOU 2023: 25 Omstilling til lavutslipp – Veivalg for klimapolitikken 2050,30.01.2024
Universitets- og høgskolerådet,"Universitets- og høgskolerådet (UHR) takker for muligheten til å komme med innspill til NOU 2023: 25 Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050. UHRs visjon er samarbeid for et bærekraftig samfunn. Universitetene og høyskolene er Norges viktigste aktører for kunnskapsutvikling, og helt sentrale institusjoner for å bidra med kunnskap og innovasjon som må til for å løse de store samfunnsutfordringene nasjonalt og globalt.",30.01.2024
Universitets- og høgskolerådet,"UHR støtter utvalgets vurdering av at overgangen til et lavutslippssamfunn først og fremst krever politisk lederskap. UH-institusjonenes bidrag er å utdanne kandidater med nødvendig kompetanse, og levere forskning og forskningsbasert innovasjon på et bredt spekter av fagområder. På mange områder handler det mer om å ta kunnskapen i bruk, enn at vi mangler kunnskap. Kunnskapen om klimakonsekvenser kan for eksempel ses bort fra i saker med sterke næringsinteresser. Dette kan gi kortsiktig gevinst, men er ikke bærekraftig på sikt. Samtidig er det fortsatt behov for mer langsiktig, grunnleggende forskning og innovasjon.",30.01.2024
Universitets- og høgskolerådet,"Det trengs gode mekanismer for å legge til rette for en mer kunnskapsbasert politikkutvikling. UHR støtter derfor utvalgets anbefaling om å opprette et klimaråd, slik mange land har gjort. Et slikt klimaråd skal blant annet bidra til at klimapolitikken er forskningsbasert. Klimarådet må være tverrfaglig sammensatt, ha høy vitenskapelig kompetanse og ha god kontakt med relevante forskningsmiljøer.",30.01.2024
Universitets- og høgskolerådet,"UHR støtter utvalgets vurderinger og anbefalinger knyttet til utdanning generelt og etter- og videreutdanning spesielt. For å lykkes med den raske omstillingen som kreves, er det svært viktig at det legges til rette for å øke kompetansen i arbeidslivet. UHR er enig med utvalget i at dette krever samarbeid og dialog mellom arbeidsgiversiden, arbeidstakersiden, utdanningssektoren og politiske myndigheter. I den forbindelse vil vi vise til at det pågår mange relevante prosesser:",30.01.2024
Universitets- og høgskolerådet,"Utsynsmeldingen (Meld. St. 14 (2022–2023) Utsyn over kompetansebehovet i Norge), pekte også på behovet for omstilling. Universiteter og høyskoler skal gi grunnutdanning, livslang læring og fleksible og desentrale utdanninger. Universiteter og høyskoler tilbyr forskningsbasert utdanning, og dimensjonering av utdanningene må henge sammen med institusjonenes fagmiljø, profil og kapasitet. Dimensjonering av høyere utdanning skal dekke både studentenes etterspørsel etter utdanning og arbeidslivets behov for kvalifisert arbeidskraft. Dimensjonering er utfordrende og styres av studentenes ønsker og motivasjon, tilgang på fagkompetanse og praksisplasser med mer.",30.01.2024
Universitets- og høgskolerådet,"Universiteter og høyskoler har et utstrakt samarbeid med arbeidslivet, og UH-institusjonene er opptatt av å dekke samfunnets behov på både kort og lang sikt. Teknologiske og samfunnsmessige endringer gjør at arbeidslivet omstilles i stadig hurtigere tempo. Det er behov for et mangfold av kunnskap og kompetanse for å sikre et velfungerende arbeidsliv i fremtiden. En bred faglig kompetanse åpner også for en mer fleksibel tilpasning til et arbeidsmarked i endring.",30.01.2024
Universitets- og høgskolerådet,"Selv om det er ønskelig og nødvendig å øke tempoet på tiltak som vil omstille Norge til et nullutslippssamfunn innen 2050, trengs også et langsiktig perspektiv i forsknings- og innovasjonspolitikken. De mest radikale innovasjonene, som potensielt vil kunne ha mest innvirkning på omstilling mot lavutslippssamfunnet, springer gjerne ut av langsiktige forskerinitierte prosjekter. For å lykkes med klimaomstillingen er det derfor viktig å gi rom for åpne finansieringsarenaer hvor forskerne selv setter tema.",30.01.2024
Universitets- og høgskolerådet,"Satsingen på kommersialisering av forskningsresultater må også styrkes. I forskningsmiljøene ligger et stort potensial for mer verdiskaping og innovasjon i eksisterende næringsliv, og til å skape nytt næringsliv. Innovasjoner fra kunnskapsmiljøene har gjerne lange utviklingsløp før det kan utvikles teknologi, produkter og tjenester. Til tross for høye ambisjoner, blant annet i langtidsplanen for forskning og høyere utdanning 2023–2032, er kommersialisering av teknologi og innovasjon fra kunnskapssektoren underfinansiert.",30.01.2024
Universitets- og høgskolerådet,På side 139 skriver utvalget følgende: “Staten bør imidlertid kun støtte,30.01.2024
Universitets- og høgskolerådet,"teknologi og prosjekter som potensielt er bærekraftige på sikt, både i klimamessig og økonomisk forstand, gitt markedsforhold, reguleringer, skatter og avgifter”. UHR støtter dette, men vil presisere at staten også bør kunne støtte risikofylte prosjekter med potensiell høy økonomisk og klimamessig oppside.",30.01.2024
Universitets- og høgskolerådet,"For at mer av kunnskapen fra forskningsmiljøene skal kunne tas i bruk og bidra til grønn omstilling i næringslivet og offentlig sektor, er det nødvendig med mer mobilitet og styrket samarbeid mellom universitets- og høyskolesektoren og næringslivet. Økt forskningskompetanse i næringslivet vil bidra til at nye løsninger og ny teknologi kan utvikles, og at næringslivets evne til å ta kunnskap i bruk øker. Her spiller universiteter og høyskoler en nøkkelrolle gjennom å utdanne arbeidskraft med forskerkompetanse, som kan øke næringslivets forskningskapasitet.",30.01.2024
Vaksdal INP,Høyringssvar til NOU 2023:25 Omstilling til lavutslipp Vaksdal INP,28.02.2024
Vaksdal INP,"1.Vaksdal INP meiner at skogen må reknast med i CO2-regnskapet, slik som i EU.Norske skogar tek opp 47 prosent av samla karbonutslepp, i følgje SSB.Norske skogar hadde eit opptak av CO2-ekvivalentar på 23,3 millionar tonn i 2019, viser tal frå Miljødirektoratet. Til samanlikning vart det i 2020 i alt sluppe ut 49,3 millionar tonn CO2-ekvivalentar i Noreg, viser statistikken «Utslipp til luft». Dei siste 30 åra har karbonlagring i skog auka med 43 prosent i Noreg. Inkludert norskekystens tareskog er vi då allereie klimanøytrale i forhold til 2050-målet.",28.02.2024
Vaksdal INP,"Klimautvalet skriv: «For Norge ville det å inkludere hele opptaket fra skog- og arealbruk i dagens 2050-mål innebære en vesentlig svekkelse i ambisjonsnivå for utslippsreduksjoner.»Grunngjevinga for å ikkje inkludere skogen har altså med ambisjonsnivået å gjere.Det meiner vi er eit merkeleg argument, særleg når ein tek med at utslippskutt vert dyrare jo reinare energimiksen i landet er.Prisen for å ha eit høgt ambisjonsnivå er altså svært høg.Og merk altså at viss Noreg hadde gjort som EU og teke med skogen i CO2-reknskapen, hadde vi allereie vore klimanøytrale i forhold til 2050-målet, dvs. at vi allereie ER eit lågutsleppssamfunn pr. i dag.",28.02.2024
Vaksdal INP,"2. Det blir feil å peike på Noregs manglande utsleppskutt etter 1990 i forhold til land som på det tidspunktet hadde mykje kolkraft i energimiksen sin, og som fortsatt har det. Noreg har verdas nest reinaste energimiks etter Island og vannkraft har lenge vore kilde til energi.",28.02.2024
Vaksdal INP,"3. To mykje benytta uttrykk i politikken er «kost-nytte» og «samfunnsøkonomisk forsvarleg.»Dagens satsing på og prioritering av klimatiltak, kjem ikkje inn under nokon av desse begrepa, som er heilt fråverande i klimasaken.Det finst ikkje gode grunnar for å bruke dei summane vi pr. dags dato bruker for å redusere små utslepp til null. Utslippskutt må foretas der det monnar mest og ein får mykje for pengane, noko som heng betre saman med desse begrepa.",28.02.2024
Vaksdal INP,"4. Manglande økonomiske og samfunnsmessige konsekvensanalysar.Utvalet kjem med mange forslag for å oppfylle klimamåla i perioden fram mot 2050.Desse forslaga ville ført til store endringar i samfunnet vårt, med svekka økonomi og merkbart lågare levestandard. Men til tross for det, kjem ikkje utvalet med nokon økonomiske eller samfunnsmessige konsekvensanalysar av tiltaka, med henvisning til at det ikkje er deira mandat. Vaksdal INP meiner at det burde ha vore med i rapporten, av di anbefalingene til utvalet får så drastiske konsekvensar.",28.02.2024
Vaksdal INP,"5. Ei av anbefalingene som vert presentert i rapporten er å fase ut petroleumsverksemda i Noreg med mål om å «ligne mer på vestlige økonomier uten olje- og gassresurser».Dette vil få ein dramatisk effekt på økonomien. Ja, rapporten manglar fullstendig økonomiske og samfunnsmessige konsekvensanalysar, og utvalet berre viser til at det ikkje er deira mandat. Det å peike på ein rekkje med tiltak som får store konsekvensar, og samstundes utelate konsekvensanalysar, held ikkje. Her er iveren etter å verte eit lågutsleppssamfunn tydeleg, koste kva det koste vil, bokstaveleg tala.",28.02.2024
Vaksdal INP,"I tillegg sikrar petroleumsverksemda vår EU reinare energi enn kva dei ellers ville ha hatt. Vi erstattar brunt kol med reinare norsk gass. Vi er faktisk EUs største leverandør av utsleppskutt.Om norsk gass skulle vorte erstatta av kol, ville EUs utslepp ha auka med 330 millioner tonn CO2 pr. år, som er 12% av EUs utslepp, med ein kvoteverdi på godt over 300 milliarder kroner, utan å ta oss betalt.",28.02.2024
Vaksdal INP,"Vi er eit stabilt demokrati. I tillegg til å bidra til utsleppskutt, er vi òg ein trygg gassleverandør for EU.Reduserer vi leiteverksemda vår, så reduserer vi også moglegheita for eksport.Noreg har i tillegg ei av verdas reinaste petroleumsverksemder med minimalt med fakling, som, om den hadde forsvunne, hadde vorte erstatta med mindre reine verksemder.",28.02.2024
Vaksdal INP,"Og vi må hugse på at petroleumsverksemda er motoren i den norske økonomien. Den sysselset mange, og sørgjer for enorme inntekter til statskassen, som vi rett og slett ikkje har ein erstatning for. Dette vil få enorme konsekvensar for samfunnet, men det vert det altså sett heilt bort ifrå. Det er bekymringsfullt.",28.02.2024
Vaksdal INP,"Det er økonomisk ikkje tilrådeleg å leggje opp til å avvikle petroleumsverksemda vår, som Klimautvalet går inn for. Og etterspørselen etter olje og gass er ikkje redusert på verdsbasis, og ligg heller ikkje an til å verte det i uoverskuelig framtid. Av all energibruk i verda, utgjer fossil energi 80 %. Det Internasjonale Energibyrået (IEA) seier at til tross for ambisiøse mål om utslippskutt, vil verdas oljeetterspørsel fram mot 2040 auke med 12 %, og at verda vil trenge 70 millionar fat olje pr. dag i 2040. Vi må også hugse på at olje er mykje meir enn berre til energi. Det vert brukt til asfalt, plast, til produksjon av byggematerialer, klede osb. Og kva skal vi då erstatte verdas reinaste olje med?Å foreslå å fase ut olje- og petroleumsverksemda, som Klimautvalget gjer, er etter Vaksdal INP si mening uklokt og inkonsekvent. Verksemda bør i stedet oppretthaldast og utviklast.",28.02.2024
Vaksdal INP,"6. Det er også viktig å sjå Noreg i ein global samanheng. Noregs samla utslepp er 50 millionar tonn CO2 pr. år. Det er forsvinnande lite, spesielt samanlikna med Kina, som no har passert Noreg i utslepp pr. person med Kinas 8 mot Noregs 7,5 tonn CO2 pr. innbyggar pr. år. Det vert heile 10 milliardar tonn CO2 pr. år, og Kina skal sleppe ut enda meir i åra som kjem, i henhold til Parisavtalen, der dei har meldt inn at dei skal auke sine utslepp med 450 % fram til 2030. Allereie per i dag står Kina alene for 30% av verdens berekna utslepp (FN).",28.02.2024
Vaksdal INP,"Uansett kva vi gjer her i landet, vil det få null effekt globalt, noko som gjer at dei dyre tiltaka ikkje kan forsvarast. Klimakutt i allereie reine Noreg, er veldig dyrt, for jo reinare miksen er, jo dyrere vert kutta.",28.02.2024
Vaksdal INP,"7. Elektrifisering er både dyrt og unødvendig, og rein symbolpolitikk.Energi som vi treng til andre ting vert sløsa vekk til å elektrifisere bil- og båttrafikk, samt sokkelen. Eit konkret døme er elektrifiseringa av gassanlegget på Melkøya, som vil støvsuge Finnmark for kraft og fører til at ny industri får nei av Statnett til å etablere seg. Eit anna eksempel er elektrifiseringa av Johan Sverdrup-feltet, som bidreg til kraftmangel på Sør-Vestlandet, og nye verksemder får nei til å etablere seg også her.",28.02.2024
Vaksdal INP,"Gassen som vi sjølv kunne brukt til å drive plattformane med, vert i stedet eksportert og brent i andre land. Det ser fint ut i klimareknskapen, men det er berre på papiret. Moder Jord bryr seg ikkje om kor gassen vert brent. Og verdifull straum som vi har bruk for på land, vert i stedet sendt ut til plattformane.",28.02.2024
Vaksdal INP,"Reint beredskapsmessig vert også samfunnet meir sårbart når alt er avhengig av elektrisitet.DSB sin nye anbefaling er å klare seg inntil 7 dagar utan straum. Med hus som ikkje har andre energikjelder enn elektrisitet, vert det t.d. vanskjeleg å sikre oppvarming. Og elektriske bilar går jo også tom for straum. Utan moglegheit for lading vert dei då ståande.",28.02.2024
Vaksdal INP,"Elektrifisering av brøyting og anna vil kreve store investeringar i materiell og ladeinfrastruktur.Penger som t.d. kunne vert brukt til å vedlikehalde vegnettet. Berre i Vestland er etterslepet på vedlikehold av veg på 16 milliardar. I staden vert pengane slusa inn i klimatiltak som ikkje monnar, men heller passar inn som eit symbol på at ein gjer noko.",28.02.2024
Vaksdal INP,"8. Vindkraft er ikkje løysinga.Det er viktig å husgs på at vindkraft IKKJE er utsleppsfritt. Det er det ingen ting som er.Finske forskarar ved LUT Universitet, eit leiande universitet innan forskning på klimatiltak og berekraft, har funne ut at 90% av CO2-innsparinga til vindturbinar på land gjennom driftsperioden, berekna til 25 år, forsvinn berre ved utvinning og foredling av dei sjeldne jordmetallene. Og då har dei ikkje rekna på CO2-utslepp knytta til utbygging, drift, riving og avfallshandtering. Det kjem derimot i tillegg. Slik kraft vil også krevje tilsvarande balansekraft for å sikre tilgang i perioder utan vind. I tillegg er vindkraft svært arealkrevjande, og reduserer naturens evne til å binde CO2, spesielt der dei er anlagt i myrområder. Når ein så legg til at det er forureinande, med både fare for lekkasje av hydraulikkolje og avskaling av belegget på vengjene, som m.a. inneheld giften bisfenol A, ser ein tydeleg at klima trumfar miljø og natur.",28.02.2024
Vaksdal INP,"S. 81 i rapporten vert det lagt til grunn ein forventning om at prisen på flytande havvind vil verte redusert frå 117 øre pr. kWh i 2021 til 68 øre pr. kWh i 2030. Dette anslaget er altfor lågt. T.d. har enorme auke i kostnadar velta økonomien i Equinors gigantiske havvind-prosjekt i USA, og Equinor og samarbeidspartner British Petroleum ber om ein subsidie på 2 kr pr. kWh for å gå vidare med satsinga. Det er jo milevidt unna både 117 øre og 68 øre.",28.02.2024
Vaksdal INP,"9. Sosioøkonomiske forskjeller vil auke.EUs nye bygningsenergidirektiv, «Energy Performance of Buildings Directive», omhandlar energieffektivisering av boligar med mål om å bli eit nullutsleppssamfunn innan 2050. Då skal alle boliger ha energiklasse A.Det er ikkje usannsynleg at det vil koste mellom ein halv og halvanna million kroner å oppgradere ein bolig, og denne rekninga endar hos boligeigaren. For folk som har lite å rutte med, kan det ende med at dei må selje boligen, då dei ikkje har råd til å gjere denne oppgraderinga.",28.02.2024
Vaksdal INP,"Utvalet skriv òg at låge energiprisar ikkje skal vere eit hovudmål for energipolitikken, men at prisane i staden må reflektere samfunnet sine kostnadar ved å skaffe ny kraft til veie.Til tross for at utvalet seier at «høye kraftpriser kan ramme enkelte husholdninger hardt», så fraråder utvalet «å gjøre lave kraftpriser til et hovedmål i energipolitikken».Desse føringane om at klimahensyn skal gå foran vil gå ut over norsk natur, næring, industri, samt at effekten av høge kraftprisar vil vere negativt for bedrifter så vel som privatpersonar, og vil føre til at dei sosioøkonomiske forskjellane i Noreg vil auke.",28.02.2024
Vennesla kommune,Vedlagt følger høringsuttalelse fra Vennesla kommune.,29.01.2024
Vestnes Industri- og Næringsparti (INP),Dato: 26. februar 2024,28.02.2024
Vestnes Industri- og Næringsparti (INP),"Til Klima- og miljødepartementet,",28.02.2024
Vestnes Industri- og Næringsparti (INP),"Postboks 8013 Dep,",28.02.2024
Vestnes Industri- og Næringsparti (INP),0030 Oslo,28.02.2024
Vestnes Industri- og Næringsparti (INP),"Vestnes INP setter pris på anledningen til å gi innspill til NOU 2023:25 ""Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050"". Vi er opptatt av at Norges vei mot 2050 er pragmatisk, bærekraftig, og ivaretar både miljømessige og økonomiske interesser. Følgende punkter summerer vår posisjon og innspill til NOU 2023:25:",28.02.2024
Vestnes Industri- og Næringsparti (INP),"Vi støtter synspunktet om at den norske skogen bør inkluderes i CO2-regnskapet, for å erkjenne dens sentrale rolle i karbonopptak. Dette er et steg for å reflektere Norges faktiske ressurser som bør implementeres som en del av Parisavtalen.",28.02.2024
Vestnes Industri- og Næringsparti (INP),Norges satsing på en ren energimiks fortjener anerkjennelse. Vår posisjon som en nasjon med en høy andel fornybar energi sammenlignet med tidligere kullavhengige land bør reflekteres positivt. Norge hadde fornybar kraft lenge før Parisavtalen var påtenkt.,28.02.2024
Vestnes Industri- og Næringsparti (INP),Vi deler bekymringene knyttet til et manglende fokus på kost-nytte og samfunnsøkonomisk forsvarlighet i foreslåtte klimatiltak. Enhver klimapolitikk må vurderes grundig for å unngå unødvendige økonomiske byrder i samfunnet.,28.02.2024
Vestnes Industri- og Næringsparti (INP),En detaljert forståelse av både økonomiske og samfunnsmessige konsekvenser av klimapolitiske tiltak er essensielt. Dette krever omfattende konsekvensanalyser for å sikre informerte og balanserte beslutninger. Dagens tiltak kan i stor grad vise seg å være et resultat av symbolpolitikk.,28.02.2024
Vestnes Industri- og Næringsparti (INP),"Vi understreker nødvendigheten av å adressere klimautfordringer med et globalt perspektiv, og sikre bærekraftig utvikling nasjonalt først. Det som ikke Norge klarer å overbevise nasjonalt kan vanskelig ses på som en løsning internasjonalt.",28.02.2024
Vestnes Industri- og Næringsparti (INP),"Økende elektrifisering medfører utfordringer som må få større fokus, inkludert risiko for varmgang og behovet for oppgradering av det elektriske linjenettet og lokale installasjoner. Dette må tas hensyn til for å forberede den økende belastningen.",28.02.2024
Vestnes Industri- og Næringsparti (INP),"Vi utfordrer noen av de foreslåtte klimatiltakene i NOU 2023:25, spesielt vedrørende omfattende elektrifisering og viser til behovet for realistiske og gjennomførbare løsninger.",28.02.2024
Vestnes Industri- og Næringsparti (INP),"Vi fremmer en revurdering av Norges energistrategi ved å foreslå en forskyvning fra vindkraft til utvikling av kjernekraft, inkludert forskning på thorium, som en mer stabil og pålitelig energikilde for fremtiden.",28.02.2024
Vestnes Industri- og Næringsparti (INP),Vårt mål er å tilby innsikt som kan føre til en balansert og gjennomførbar strategi for Norges miljøpolitikk frem mot 2050. Vi håper disse punktene vil bidra til konstruktive vurderinger i den videre prosessen.,28.02.2024
Vestnes Industri- og Næringsparti (INP),"Med vennlig hilsen,Audun KarlstrømKommunestyrerepresentant, Vestnes INP Dato: 26. februar 2024",28.02.2024
Vestnes Industri- og Næringsparti (INP),"Med vennlig hilsen,",28.02.2024
Vestnes Industri- og Næringsparti (INP),Audun Karlstrøm,28.02.2024
Vestnes Industri- og Næringsparti (INP),"Kommunestyrerepresentant, Vestnes INP",28.02.2024
Vestnes Industri- og Næringsparti (INP),Dato: 26. februar 2024,28.02.2024
Veterinærinstituttet,"Veterinærinstituttet er et biomedisinsk forskningsinstitutt, og Norges ledende kunnskapsleverandør for nasjonal beredskap innen fiskehelse, dyrehelse, dyrevelferd, samt fôr- og mattrygghet. Våre kjerneaktiviteter er forskning, innovasjon, overvåking, risikovurdering, rådgiving og formidling og kunnskapsstøtte i tillegg til diagnostikk. Vårt innspill vil primært fokusere på kapittel 7 Matsystemet.",28.02.2024
Veterinærinstituttet,"Vi anerkjenner de store og alvorlige klima- og naturmangfoldsutfordringene som både Norge og resten av verden står overfor. Samtidig vil vi, ikke minst i lys av andre alvorlige internasjonale hendelser og trusler som pandemier og internasjonale konflikter, understreke nødvendigheten av å ivareta forsyningssikkerhet, mattrygghet og tillit til nasjonale myndigheter når man planlegger og iverksetter tiltak for å løse utfordringene. Kapitlet som omhandler matsystemet fremstår etter vår mening noe tynt med tanke på hvor viktig matsystemet er. I kapitlet framholdes at matsystemet står for omkring 1/3 av de globale klimautslippene og at Parisavtalen i fortalen anerkjenner nødvendigheten av matvaresikkerhet. Kapitlet omtaler viktige forhold som matsvinn, kosthold, effektivisering og styrket kunnskapsgrunnlag, men berører ikke eller i utilstrekkelig grad andre viktige forhold som dyrevelferd, dyrehelse, matkriminalitet, merkesystemer og viktige teknologier.",28.02.2024
Veterinærinstituttet,"Matsystemet trekkes ofte fram som en av de største bidragsyterne til klimautslipp, men både beregningsmåter og kunnskapsgrunnlaget kan gi seg utslag i veldig ulike beslutningsgrunnlag, konklusjoner og prioriteringer. Vi vil derfor påpeke hvor viktig det er at man prioriterer utvikling av og bruker et tilstrekkelig oppdatert og relevant kunnskapsgrunnlag, og at beregningsmåter ikke blir for generelle slik at vesentlige faktorer som varierer mellom produksjons- og forsyningssystemer blir oversett. Tverrsektoriell samhandling i forvaltningen må styrkes vesentlig for å fremme kunnskapsutvikling av systemmessig, regional og/eller nasjonal betydning. Vi trenger bedre norske data for å kunne vurdere potensial og effekter på ulike tiltak i det norske matsystemet.",28.02.2024
Veterinærinstituttet,"FN definerer matsikkerhet som at alle til enhver tid har fysisk og økonomisk tilgang til nok og trygg mat som møter deres ernæringsmessige behov og matpreferanser som grunnlag for et aktivt liv med god helse. Mat av tilstrekkelig høy kvalitet må derfor være tilgjengelig der folk bor, noe som medfører at det naturlige produksjonsgrunnlaget innenfor relativ nærhet er vesentlig, selv om man også i noen grad kan basere seg på beredskapslagre. Den må også være økonomisk tilgjengelig, og kjøpekraftige samfunn som det norske har derfor også et særlig ansvar for å bidra til å redusere risikoen for at mindre kjøpesterke befolkningsgrupper, særlig i lavinntektsland, kan bli tapere i et internasjonalt matmarked. Høy grad av selvforsyning må forventes å bidra til dette.",28.02.2024
