actor,paragraph,date
Elverum kommune,Utvalget mener at… …arealpolitikken må begrense tap av natur og bidra til bevaring av naturens karbonlagre,17.01.2024
Elverum kommune,"... og foreslår derfor at: nedbygging av naturlige arealer begrenses vesentlig og at det legges tydeligere og mer bindende nasjonale rammer for bruken av arealer. - det nasjonale vernet av økosystemer økes. - det utvikles bindende, helhetlige planer for arealene til havs.",17.01.2024
Elverum kommune,Utvalget mener at… …det må koste mer å slippe ut,17.01.2024
Elverum kommune,"... og foreslår derfor at: utarbeides en forpliktende opptrappingsplan for - karbonprisen også etter 2030. - andre virkemidler som regulatoriske og pedagogiske virkemidler tas i bruk når karbonprising ikke er tilstrekkelig, mulig eller effektivt. - vurdere å bruke inntekter fra kvotesalg og midler til CO2- priskompensasjonsordningen til omstilling mot nullutslipp i de kvotepliktige virksomhetene. - uønskede fordelingseffekter i hovedsak håndteres gjennom skattesystemet og velferdsordninger.",17.01.2024
Elverum kommune,"Utvalget mener at… …det må være en bred tilnærming til virkemiddelbruk hvor juridiske, økonomiske og pedagogiske virkemidler benyttes.",17.01.2024
Elverum kommune,"... og foreslår derfor at: - det legges vekt på at virkemidlene i klimapolitikken er forutsigbare og reduserer uønsket stiavhengighet. - virkemidler kombineres for å gi rask omstilling og økt oppslutning om klimapolitikken. - juridiske virkemidler som krav, påbud og forbud i større grad tas i bruk, og at det løpende vurderes om det er hensiktsmessig å varsle fremtidig forbud av utslipp fra ulike kilder. - lovverket prioriterer klimahensyn gjennom krav om å vurdere klimaeffekt eller vektlegge klimahensyn. - det alltid vurderes om andre virkemidler som offentlige anskaffelser og pedagogiske virkemidler kan være effektive.",17.01.2024
Elverum kommune,Utvalget mener at… …planer og beslutningssystemer må ta utgangspunkt i at Norge skal være et lavutslippssamfunn i 2050.,17.01.2024
Elverum kommune,"... og foreslår derfor at: - Norge etablerer et styrket styringssystem for klimaomstilling som bidrar til at målene blir nådd. - alle sentrale styrings- og politikkdokumenter som de årlige budsjettdokumentene, Nasjonal transportplan og Perspektivmeldingen skal ta utgangspunkt i klimamålene. - det legges frem helhetlige klima- og energiplaner for Stortinget hvert annet år, og at det søkes brede og ambisiøse klimaforlik. - den samiske befolkningen involveres bedre i offentlige beslutninger om klimapolitikk. - det etableres et klimapanel som skal bidra til et faglig grunnlag for klimapolitikken og til å identifisere muligheter og utfordringer. - kommunene får et tydelig og lovfestet ansvar for å bidra i omstillingen til et lavutslippssamfunn, og staten må legge til rette for at kommuner kan føre en ambisiøs klimapolitikk. - det gjennom samarbeid og dialog mellom arbeidsgiversiden, arbeidstakersiden, utdanningssektoren og politiske myndigheter tas en strukturert tilnærming til etter- og videreutdanning for å møte lavutslippssamfunnets kompetansebehov",17.01.2024
Elverum kommune,Utvalget mener at… …det på en mer systematisk måte må tas hensyn til hvordan norsk politikk virker på andre lands mulighet til omstilling.,17.01.2024
Elverum kommune,"... og foreslår derfor at: - Norge øker innsatsen for reduserte utslipp i andre land. Denne innsatsen må komme i tillegg til oppfyllelse av Norges klimamål. - det etableres et nasjonalt mål om å redusere utslipp av klimagasser i andre land fra forbruk i Norge i samsvar med målene i Parisavtalen. - det vurderes hvordan Norge kan inkludere utslipp fra utenriks luftfart og sjøfart knyttet til Norge i de norske, territorielle klimamålene. - handelspolitikken utvikles som verktøy i overgangen til et lavutslippssamfunn og en sirkulær økonomi.",17.01.2024
Elverum kommune,Utvalget mener at… …Norge er avhengig av fortsatt tett samarbeid med EU om klimapolitikken.,17.01.2024
Elverum kommune,"... og foreslår derfor at: - Norge fortsetter klimasamarbeidet med EU, og deltar i EUs klimaregelverk frem mot 2050. - EUs regelverk for omstilling gjennomføres i et høyere tempo.  Vurdering Klimautvalget sier i sin vurdering at «kommuner og fylkeskommuner spiller en sentral rolle i norsk samfunnsutvikling, og er viktige i omstillingen til et lavutslippssamfunn. Lykkes ikke Norge med omstilling i kommunene, vil ikke Norge bli et lavutslippssamfunn. Myndigheter på alle nivå har en viktig rolle for å bidra til et ambisiøst klimaarbeid i kommunene. Kommunene er sentrale både i planleggingen og gjennomføringen av tiltak som legger viktige rammer for omstillingen gjennom retningsvalg som kan gi stiavhengighet og føringer for bruk av ressurser».  Videre mener Klimautvalget at « kommunene må ha et tydelig ansvar for å bidra i omstillingen til et lavutslippssamfunn. Mye av beslutningsmyndigheten i Norge er desentralisert, og kommunene har store muligheter til å påvirke samfunnets utvikling. Kommunene har en vesentlig rolle som samfunnsutvikler, myndighetsutøver, tjenesteleverandør, innkjøper, eier og drifter. Kommunene har flere sentrale virkemidler de kan ta i bruk, blant annet som arealplanlegger».  I utredningen sies det at «en av forutsetningene for at kommunene skal lykkes er at Staten også har et ansvar for å legge til rette for at kommuner kan føre en ambisiøs klimapolitikk, og for å bryte ned barrierer som kan begrense kommunes klimaarbeid. Klimaarbeidet i kommunene er også avhengig av at staten tilrettelegger for at kommunen kan omstille seg. Det er mange sektorovergripende virkemidler som ligger på statlig nivå, og det er viktig at kommunene har handlingsrom til å kunne gjennomføre en ambisiøs klimapolitikk».",17.01.2024
Elverum kommune,"Det er et faktum at det er i kommunene den praktiske klimapolitikken skal skje, og det er i kommunene kompetansen og viljen til endring må finnes. Satsing på kompetanseheving og opplæring i det offentlige for å kunne nå klimamålene innen 2050 er avgjørende for å nå målene. For å få en økt forståelse for, og eierskap til klimaarbeid og de sirkulærøkonomiske prinsipper, bør det nasjonalt prioriteres egnet opplæring for alle sektorer i det offentlige.",17.01.2024
Elverum kommune,"For gjennomføring av gode klimatiltak er det avgjørende at kommunene har et godt rammeverk for sitt arbeid, og det er positivt at utvalget foreslår en presisering gjennom lov (plan- og bygningsloven), som vil gi kommunene en hjemmel til å stille krav i planverket. Det er flere områder som kommer inn som nye momenter, og hvor kommunene ikke har et klart rammeverk pr i dag. Dette gjelder blant annet hvordan kommunene skal håndtere/vurdere arealer i kommunal planlegging til fornybar energi i fremtiden (f.eks. vindkraft og solenergi).",17.01.2024
Elverum kommune,"Videre er det avgjørende at man har et forutsigbart virkemiddelapparat som gir kommunene det verktøyet man trenger for å komme i gang raskt med klimaarbeidet. En av de mulighetene kommuner i Norge i dag har til å få finansiert klimaprosjekter, er gjennom Klimasatsmidler fra Miljødirektoratet. Forutsigbarheten i søknadsprosessen gir en viss usikkerhet ved at dette er midler som vurderes årlig i statsbudsjettet, og som ofte blir en post som man ikke vet utfallet av. Samtidig blir søknadsfristen kort fra statsbudsjettet og kriterier for søknader er vedtatt, til søknadsfrist for kommunene. Får å få gode langsiktige og bærekraftige klimaprosjekter kreves det planlegging og samarbeid mellom sektorer. Det er da viktig å gi kommunene gode vilkår for å få dette til.",17.01.2024
Elverum kommune,"For kommunen som har en stram økonomi er det en forutsetning at det tilgjengeliggjøres virkemidler i mye større grad. Det er faktisk i kommunene klimapolitikken skal gjennomføres, og det er der det må finnes gjennomføringsevne. Klimautvalget 2050 sier i sin rapport at «Staten har også et ansvar for å legge til rette for at kommuner kan føre en ambisiøs klimapolitikk, og for å bryte ned barrierer som kan begrense kommunes klimaarbeid. Klimaarbeidet i kommunene er også avhengig av at staten tilrettelegger for at kommunen kan omstille seg. Det er mange sektorovergripende virkemidler som ligger på statlig nivå, og det er viktig at kommunene har handlingsrom til å kunne gjennomføre en ambisiøs klimapolitikk».",17.01.2024
Elverum kommune,"Klimautvalget 2050 har vurdert at en mulighet for å sikre kommunens bidrag til omstillingen er å endre kommuneloven slik at det blir lovpålagt å utarbeide og vedta klimamål med en tilhørende plan med tiltak for å kutte utslipp og øke opptak i tråd med målet, og et klimabudsjett som gjelder utslipp innenfor kommunens geografiske område. Disse kan følges opp på tilnærmet samme måte som økonomiforvaltningen, og det bør også rapporteres på oppfølgingen slik det gjøres for økonomiplanen. Klimagassregnskapet for kommuner og fylker, publisert årlig av Miljødirektoratet, kan være et nyttig verktøy. En slik løsning må sees i nær sammenheng med plan og bygningsloven, som har stor betydning for kommunenes arbeid med samfunnsutvikling og - planlegging. Også andre lover, som klimaloven, kunne vurderes som en lov hvor kommuners rolle kan forankres.",17.01.2024
Elverum kommune,"Kommunestyret i Elverum kommune har vedtatt at det skal utarbeides klimagassregnskap i forbindelse med årsmelding, og i tillegg jobbes det med å etablere rutiner for klimabudsjett i forbindelse med handlings- og økonomiplanen. Det er bra at dette foreslås fastsatt ved lov slik at dette blir gjennomført i alle kommuner. Da bør det også i større grad tilgjengeliggjøres verktøy og systemer for kommunene, slik at det som måles og rapporteres gjøres over samme lest. Dette er verktøy som bør tilgjengeliggjøres nasjonalt/regionalt og ikke ble en tjeneste som hver kommune finansiere.",17.01.2024
Elverum kommune,"Klimautvalget 2050 anbefaler at alle sentrale styrings- og politikkdokumenter som de årlige budsjettdokumentene, Nasjonal transportplan og Perspektivmeldingen skal ta utgangspunkt i klimamålene. En av Klimautvalgets hovedanbefalinger er at norsk klimapolitikk må vektlegge varig omstilling til nullutslipp og tempoet i omstillingen må økes. Elektrifisering av Solør- og Rørosbanen er kanskje det viktigste klimatiltak for fremtiden i Sør-Østerdalen. Både i forhold til økt persontrafikk og i forhold til å få gods over på bane. Dette er også et samfunnssikkerhetstiltak hvor man har en alternativ trase ut imot Europa og nordover i Norge. For Elverum kommune og regionen er det viktig at Nasjonal transportplan gjenspeiler de gode klimatiltak i regionen, og at disse prioriteres.",17.01.2024
Elverum kommune,"Oppsummert har Elverum kommune følgende merknader: - Det er i kommunene den praktiske klimapolitikken skal skje, og det er i kommunene kompetansen og viljen til endring må finnes. Satsing på kompetanseheving og opplæring i det offentlige for å kunne nå klimamålene innen 2050 er avgjørende for å nå målene. For å få en økt forståelse for, og eierskap til klimaarbeid og de sirkulærøkonomiske prinsipper, bør det nasjonalt prioriteres egnet opplæring for alle sektorer i det offentlige.",17.01.2024
Elverum kommune,"- For gjennomføring av gode klimatiltak er det avgjørende at kommunene har et godt rammeverk for sitt arbeid, og det er positivt at utvalget foreslår en presisering gjennom lov (plan- og bygningsloven), som vil gi kommunene en hjemmel til å stille krav i planverket. Det er flere områder som kommer inn som nye momenter, og hvor kommunene ikke har et klart rammeverk pr i dag. Dette gjelder blant annet hvordan kommunene skal håndtere/vurdere arealer i kommunal planlegging til fornybar energi i fremtiden (f.eks. vindkraft og solenergi).",17.01.2024
Elverum kommune,"- Det er av avgjørende betydning at man har et forutsigbart virkemiddelapparat som gir kommunene det verktøyet man trenger for å komme i gang med et langsiktig klimaarbeid. En av de mulighetene kommuner i Norge i dag har til å få finansiert klimaprosjekter, er gjennom Klimasatsmidler fra Miljødirektoratet. Forutsigbarheten i søknadsprosessen gir en viss usikkerhet ved at dette er midler som vurderes årlig i statsbudsjettet, og som ofte blir en post som man ikke vet utfallet av. Samtidig blir søknadsfristen kort fra statsbudsjettet og kriterier for søknader er vedtatt, til søknadsfrist for kommunene. Får å få gode langsiktige og bærekraftige klimaprosjekter kreves det planlegging og samarbeid mellom sektorer. Det er da viktig å gi kommunene langsiktige og forutsigbare vilkår for å få dette til.",17.01.2024
Elverum kommune,"- Det bør i større grad tilgjengeliggjøres verktøy og systemer for kommunene, slik at det som måles og rapporteres gjøres over samme lest. Dette er verktøy som bør tilgjengeliggjøres nasjonalt/regionalt og ikke ble en tjeneste som hver kommune selv må anskaffe og finansiere.",17.01.2024
Elverum kommune,"- Elektrifisering av Solør- og Rørosbanen er kanskje det viktigste klimatiltak for fremtiden i Sør-Østerdalen. Både i forhold til økt persontrafikk og i forhold til å få gods over på bane. Dette er også et samfunnssikkerhetstiltak hvor man har en alternativ trase ut imot Europa og nordover i Norge. For Elverum kommune og regionen er det viktig at Nasjonal transportplan gjenspeiler de gode klimatiltak i regionen, og at disse prioriteres.     ",17.01.2024
Fagforbundet,"Høring - NOU 2023:25 Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050 - rapport av Klimautvalget 2050  Fagforbundet er Norges største arbeidstakerorganisasjon med mer enn 400 000 medlemmer. 200 000 jobber i kommunal sektor. Vi har 18 000 tillitsvalgte og er representert i alle landet kommuner.  Generelt Fagforbundet mener klimautvalget har levert en svært grundig rapport med mange gode anbefalinger. Den anbefaler en helhetlig og rask tilnærming til klimaproblemet for å sikre en troverdig overgang til et lavutslippssamfunn i 2050. Vi må tenke lengre, bredere og mer systematisk. Utvalget foreslår langt mer omfattende tiltak enn det som har vært vanlig fram til nå. Avgifter, kvotekjøp og støtte til teknologiutvikling som fangst og lagring av CO2 er ikke tilstrekkelig for å omstille Norge de neste tiårene.  Alle viktige ressurser som trengs til omstilling til et lavutslippssamfunn er knappe: kraft, biomasse, kapital, arealer, mineraler, metaller, andre naturressurser og kompetanse. Arbeidskraften kan ikke benyttes flere steder samtidig. Kraft som brukes ett sted - kan ikke brukes et annet, og areal som brukes til industri - kan ikke samtidig være vernet natur. Utvalgets presisering om at vi går inn i en tid med ressursknapphet, bryter med den rådende forestillingen om at teknologiske løsninger alene kan løse klima- og naturkrisen.  Vi står derfor ovenfor vanskelige valg og målkonflikter, tydeligst kommer dette fram i spørsmål om utbygging av ny fornybar energi som ofte kommer i konflikt med vern eller annen bruk av natur. Om vi skulle havne i en situasjon hvor ulike typer begrensninger gjør at vi ikke klarer å skaffe til veie tilstrekkelig energi til å opprettholde et kraftoverskudd, kan det bli nødvendig å prioritere hva vi skal bruke kraften til. Fagforbundet mener det bør starte et arbeid med å utvikle kriterier for en slik prioritering. Denne typer prioriteringer kan bli aktuelle både for nettilknytning og for kommunenes arbeid med reguleringsplaner.  Rapporten viser også svakheten ved den rådende sektortilnærmingen: ulike sektorer lager sine planer og klimaløsninger uten oversikt over hva disse planene betyr for andre sektorers virksomhet. Fagforbundet mener myndighetene har et stort ansvar for å sikre at offentlige beslutningstagere har tilgang til nødvendig informasjon til faktisk å overskue konsekvensene av sine beslutninger, herunder om beslutningene er forenlige med nasjonale målsettinger når det gjelder klima og miljø. Tilnærmingen til mange av utfordringene skissert i rapporten er det overordnede rammeverket: Unngå, forflytte, forbedre (UFF), som de overfører til de fleste sektorer, for eksempel transport, sirkulær økonomi, arealpolitikk og Norges generelle fotavtrykk i verden. Fagforbundet mener dette er en klok tilnærming som bør gjennomsyre all forvaltning og alle beslutninger.  Utvalget har lagt til grunn at omstilling og tiltak for utslippsreduksjon har ulik fordelingseffekt, både mellom arbeid og kapital og mellom senter og periferi. Dersom det ikke er samtidig utjevning, vil det kunne føre til polarisering, misnøye og forsinke nødvendig omstilling. Fagforbundet vil understreke at betydningen av at en reduksjon av økonomiske forskjeller vil gjøre det mer realistisk å få oppsluttning om den radikale omstillingen vi må gjennom som samfunn.  Kommunenes rolle Fagforbundet er positiv til hvordan offentlig sektor, og her særlig kommunene, er fremhevet som essensielle for å lykkes med omstillingen. Men som det sies i NOUen: «Kommunene må gis ressurser til å levere på oppgaven». Omstillingen skal finne sted over hele landet – uansett størrelse på kommune og ratioen innbyggertall/areal – og løsningene må tilpasses ressurser og utgangspunkt. Rapporten belyser en manglende helhetstenkning også når det gjelder styringsnivåer. Staten setter nasjonale mål på en rekke områder som klimagassutslipp, vern av natur, energieffektivisering, fornybarproduksjon osv, mens det er kommunene rår over de fleste virkemidler for å nå de nasjonale målene. Det er ikke gitt hvordan vi kan nå nasjonale mål uten å utfordre det kommunale selvstyre, men en god og nødvendig start er å sikre kommunene nok kompetanse og ressurser til at de faktisk kan vurdere egne aktiviteter og beslutninger opp mot de gitte nasjonale målene.  Vi ønsker å løfte frem noen utfordringer: - Fagforbundet synes rapporten i sin helhet er god, men savner et sterkere arbeidstakerperspektiv og hvordan mange løsninger i en slik omstilling både vil identifiseres og gjennomføres av arbeidstakere i deres virke. Et aktivt trepartssamarbeid (lokalt, regionalt og nasjonalt) kan bidra til en rettferdig omstilling, med bedre løsninger både ved endring av arbeidsoppgaver og investering i kompetanse.",28.02.2024
Fagforbundet,"- Det er et åpent spørsmål hvordan styringsutfordringene skal håndteres på en måte som sikrer nasjonal måloppnåelse samtidig som man respekterer det kommunale selvstyret. Hvis nasjonal koordinering skal føre til forutsigbarhet for kommunene, må staten og statsforvalterne tenke regionalt og planlegge med tydelige rammer for arealbruk som kommunene kan jobbe etter, og unngå overstyring.",28.02.2024
Fagforbundet,"- Fylkeskommunen har plikt til å veilede kommunene. Regionale satsninger på kompetansemiljø kan delfinansieres av fylkeskommunen, samtidig som de har oversikt over i hvilke kommuner det er forsterkningsbehov. Fylkene og statsforvalteren må ta et større ansvar på alle områder.",28.02.2024
Fagforbundet,"- Fagforbundet vil legge vekt på at klimatilpasning og beredskap mot kriser kan og må være en integrert del av omstillingen til bærekraftige lokalsamfunn. Behovet for ressurser til dette kommer til å føles mer akutt i nær fremtid. Uforutsigbart nedbørsmønster og -mengder vil føre til at vi må tilpasse og bygge opp i en helt annen skala for å begrense skader på bygg, natur og infrastruktur. Det vil føre til vanskelige avveininger og prioriteringer for kommunene fremover, som i tillegg skal oppfylle nye lover og pålegg. Fagforbundet ser derfor at det, i første omgang, er behov for egne midler som kommunene kan søke på til klimatilpasningsarbeidet. I årene som kommer vil det bli behov for vesentlig mer bruk av midler for å sikre både offentlig og privat eiendom og infrastruktur mot mer dramatiske værhendelser. Gitt knapphet på nær sagt alle innsatsfaktorer vil det bety en øking i offentlig forbruk og investeringer på bekostning av privat forbruk og investeringer.",28.02.2024
Fagforbundet,"- Naturavtalen som Norge forpliktet seg til i desember 2022 gir nye rammer for vern av natur, som også krever at det settes tydelige mål for kommunenes forvaltning av eget areal. Fagforbundet støtter utvalgets anbefalinger for arealpolitikken, som tar større hensyn til natur og klima. Både begrensning av nedbygging av natur, økt vern for økosystemer, restaurering og prissetting av natur er gode forslag. Vi deler bekymringen om irreversible endringer og hvordan fragmentert utbygging kan skape stor skade. Utvalgets forslag om gjennomgang av både arealplaner og samferdselsplaner med tanke på klima, natur og karbonlagring, ser vi som viktige konkrete tiltak i så måte.  - Omstillingen i krever at mange arbeidstakere må få økt og endret sin kompetanse, både i industrien og i offentlig sektor. En slik omstilling må gjøres slik at de ansatte kan ha tilstrekkelig trygghet for inntekt og arbeid. Særlig små kommuner vil være sårbare, og krever godt samarbeid mellom både administrativ og politisk ledelse - og arbeidstakernes tillitsvalgte.",28.02.2024
Fagforbundet,"- For offentlig sektor, og særlig i kommunene, vil Fagforbundet fremheve at vi ser det som et klimatiltak og beredskapstiltak at de skattefinansierte tjenestene drives i egen regi, for å kunne få til rask og helhetlig omstilling til sirkulær økonomi, et lavutslippsamfunn og opprettholdelse av en helhetlig beredskap mot kriser.  Avslutning Fagforbundet støtter utvalget i at særinteresser eller endringsmotstand ikke må kunne definere løsningene vi velger fremover. Ulike samfunnsmål må ses i sammenheng, og klimapolitikken utformes så helhetlig, systematisk og tverrsektorielt som mulig. De komplekse og sektorovergripende problemstillingene krever løsninger som går på tvers av interesser. Også hvilken rekkefølge beslutningene tas i og prioriteringene her, legger viktige premisser senere muligheter og handlingsrom. Det krever klok ledelse å tenke lengre, bredere og mer systematisk, og agere på dette med flere parallelle hensyn. Særlig med tanke på ressursknappheten vi står ovenfor, både med arealer, energi, arbeidskraft, kompetanse og råstoff, er dette viktig. En sektor kan ikke støvsuge enkelte ressurser, det må prioriteres og fordeles. Fagforbundet er positive til hvordan utvalget inviterer partene til å definere hva en rettferdig omstilling er, og hvilke behov som vil oppstå av denne. Klimaomstillingen er en samfunnsprosess – ikke ren teknisk eller økonomisk øvelse - fremheves det i rapporten. Omstillingen vil endre måten vi lever på, med mindre fokus på økt forbruk, noe som krever endring av både normer og kultur. Og for å lykkes med det, må omstillingen oppleves rettferdig og slik at arbeidstakere kan bistå i omstillingen med trygghet for arbeid og inntekt.",28.02.2024
Fellesforbundet,"Høring - NOU 2023:25 Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050 - rapport av Klimautvalget 2050  Fellesforbundet viser til overnevnte høring fra klima- og miljødepartementet. Utvalget har utredet og drøftet hvordan klimaomstillingen vil påvirke energisystemet, natur og arealforvaltning, matsystemet og transportsystemet. Drøftelser og anbefalinger som direkte griper inn i hverdagen til Fellesforbundets over 170 000 medlemmer.  Fellesforbundet slutter opp om Parisavtalen, som innebærer at alle land forplikter seg til kutte klimagassutslippene sine for å hindre global oppvarming. Derfor er vi enig med klimautvalget i at det er viktig med rammeverk for klimakutt fram mot 2050. Usikkerhet rundt hvilke løsninger som vil bli utviklet i andre land, gjør det viktig å komme i gang med omstillingen tidlig for å gi forutsigbarhet for bedrifter og ansatte om hva som etterspørres av myndighetene.  Elektrifisering og kraftprising Mer enn halvparten av utslippsreduksjonene som skal til for å innfri Norges klimaforpliktelse i 2050 krever elektrisitet. Å gjennomføre elektrifiseringen av industri og transportsektor blir det viktigste tiltaket for å omstille Norge. Følgelig blir økt kraftproduksjon det viktigste virkemiddelet for å redusere norske utslipp. Økt fornybar energiproduksjon er også avgjørende for en rettferdig omstilling, fordi det sikrer utslippsreduksjoner ved eksisterende industri. Den rene kraften vil omstille næringslivet til et marked vektlegger lavutslipp i hele verdikjeden fra råstoff til ferdig produkt. Utvalget mener bruken av kraft må effektiviseres og prioriteres sterkere, og at kraftprisene må tillates å reflektere at kraft vil være en knapp ressurs. Et slikt veivalg innebærer at lave kraftpriser og nasjonalt kraftoverskudd ikke lenger skal være et hovedmål i energipolitikken. Utvalget foreslår med dette et annet retningsvalg for Norge som energinasjon enn den retningen som er pekt ut av Energikommisjonen, LO og NHOs energi- og industripolitiske plattform, og Strømprisutvalget som alle tar til orde for en videreføring av Norge som et høyenergisamfunn med konkurransedyktige kraftpriser og et stabilt nasjonalt kraftoverskudd. Fellesforbundet mener at lave kraftpriser fortsatt bør være et mål i kraftpolitikken. At strømregningene ikke spiser opp lønningene våre er avgjørende for å få folk med på omstillingen. ",08.02.2024
Fellesforbundet,"Offentlig eierskap over kraftressursene gir oss muligheten til å omfordele inntekter fra høye kraftpriser. Fellesforbundet mener derfor at nasjonal kontroll over kraften vil være av stor betydning for gjennomførbarheten til en sosialt rettferdig omstilling.  Grønn næringspolitikk Fellesforbundet er glad for at regjeringen fører en aktiv næringspolitikk for framskynde utslippskutt og tiltrekke investeringer til norsk eksportrettet lavutslippsindustri. Statlig risikoavlastning og lånegarantier må tilbys selskaper som ønsker å investere lavutslipp- produksjonsteknologi. Det er avgjørende at rammebetingelsene i næringspolitikken understøtter en utvikling av norsk industri. Staten kan bidra til at det skapes et hjemmemarked for norsk industri ved å stille krav til lokalt innhold for tildeling av prosjekter i de nye industriene. Vi må jobbe for at produksjonen foregår med nærhet til resursene, dette vil gjøre produksjon og transport mer bærekraftig.  Næringspolitikken må bygge på vårt store fortrinn; tilgang til billig fornybar kraft og fagarbeidere i verdensklasse. Vår arbeidsstyrke er teknologisk kompetent og har lang industriell erfaring som blir avgjørende for å oppskalere lavutslippsløsninger. Gjennom virkemiddelapparatet kan regjeringen framskynde utvikling og kommersialisering av nye banebrytende klimaløsninger samtidig som vi ruller ut eksisterende teknologi som gir raske utslippskutt.",08.02.2024
Fellesforbundet,"LO, NHO og regjeringen vil i 2024 forhandle om et klimapartnerskap mellom regjeringen og næringslivet. Partnerskapsavtalene skal sikre forutsigbare rammebetingelser og drahjelp for de bedriftene som forplikter seg til utslippskutt i tråd med regjeringens omstillingsmål. Fellesforbundet ber regjeringen iverksette miljøavtalene som klimapartnerskapene ender opp i, både det som omhandler budsjettmidler og det som handler om regulatoriske endringer for å framskynde utslippskutt, teknologiutvikling og videre industrialisering.",08.02.2024
Fellesforbundet,"Rettferdig omstilling Fellesforbundet er opptatt av at myndighetene anerkjenner innvirkningene klimaomstillingen har for arbeidstakere. Kapitel 4 i utvalgets rapport presenterer ulike tiltak for en rettferdig omstilling, men er etter vår mening utilstrekkelige. Fellesforbundet savner en nøyere gjennomgang av politiske planer for kompetanse og etter- og videreutdanning for det grønne skiftet Vi mener regjeringen bør investere i en kompetansereform som treffer de ansatte i produksjonen. Det må skje gjennom trepartssamarbeid, slik at ansatte sikres oppdatert kompetanse i digitalisering og grønne verdikjeder. Olje- og gassbransjen er avgjørende for energiomstillingen Utvalget anbefaler at Norge avstår fra letevirksomhet i områder som i dag ikke har utbygget infrastruktur. Utvalget mener videre at det må lages en nedtrappingsplan for oljeproduksjonen i Norge. Fellesforbundet er glad for at statsministeren har vært klar på at dette ikke er regjeringens politikk. Framfor en nedtrappingsplan for norsk olje og gassproduksjon trengs det en opptrappingsplan for de nye havenerginæringene som hydrogen, havvind og karbonfangst- og lagring. Verden vil ha behov for olje og gass fram mot 2050. Europa etterspørre energi, spesielt blått hydrogen og naturgass. Skal vi levere det, er vi helt avhengig av å finne nye ressurser og da må vi fortsette å lete.  KonKrafts klimastrategi viser tydelig hvordan utslippene fra olje og gassnæringen skal halveres i 2030 og være nær null i 2050. Veikartet er i tråd med klimautvalgets utslippsbudsjett. Konkrafts klimastrategi i imøtegår også noen av premissene som utvalget setter opp for å fraråde elektrifisering fra land. Utvalget skriver at «gjenværende infrastruktur i 2050 i stor grad vil drives med kraft fra land eller eventuelt andre lavutslippsløsninger. Dette vil legge beslag på elektrisk kraft, som er en knapp ressurs i omstillingen». Dette overser ambisjonene for havvind på sokkelen «Wind for Oil» som det foreligger konkrete planer om og som vil være klart lenge før 2050.  Skog og arealbruk Utvalget anbefaler at det settes egne klimamål for sektoren for skog og arealbruk og at disse målene sees i sammenheng med nasjonale mål for naturmangfold og internasjonale forpliktelser for natur, slik som Naturavtalen. Fellesforbundet mener det er avgjørende at behovet for en aktiv skog- og trenæring, samt langsiktige hensyn til skognæringen ivaretas på lik linje med naturhensyn dersom det skal settes egne klimamål for skog- og landbruksektoren. Det må være en balanse mellom hensyn til natur og artsmangfold og det å ta vare på en av Norges få komplette verdikjeder. ",08.02.2024
Fellesforbundet,"Høsting av skog er en del av løsningen dersom klimamålene skal oppfylles. En reduksjon i hogst og aktivt skogbruk vil redusere denne virkningen. Som utvalgets rapport også peker på, varierer opptak i skogen fra år til år. Variasjonen i opptaket vil kunne skape usikkerhet om hvor mye andre utslipp må reduseres for å nå et mål om netto null utslipp. Ved å basere seg på sektorfordeling, vil man altså kunne risikere å bidra til mindre forutsigbarhet i øvrige næringer. Et aktivt skogbruk vil både kunne gi høyere avvirkning og et høyt opptak og lagring av CO2. ",08.02.2024
Fellesforbundet,"Fellesforbundet støtter utvalget i at Norge er tjent med et fortsatt tett samarbeid med våre naboland om klimapolitikken. Norsk deltakelse i det europeiske kvotesystemet har bidratt til store utslippsreduksjoner i Norge og i Europa. For at Norge skal opprettholde sin konkurranseposisjon må nasjonale virkemidler være koordinert med og på linje med EUs virkemidler. Vi støtter utvalget i at Norge bør fortsette klimasamarbeidet med EU, og delta i EUs klimaregelverk frem mot 2050.  Fellesforbundet mener utvalget i for stor grad forskutterer utviklingen når det gjelder anbefalingen om å gå bort fra fleksibilitetsmekanismer som et instrument i klimapolitikken. Utvalget skriver» at kvotekjøp kan ses på som en midlertidig betaling for å utsette utslippskutt hjemme. Til det vil vi innvende at for mange offshoreinstallasjoner vil konsolidering bidra til betydelige utslippsreduksjoner etter 2035. Da er det ikke en utsettelse, men en klar strategisk prioritet å støtte utslippskutt der disse utgjør flere tonn pr krone, og som gir større utslippseffekt med langt lengre virkningstid.",08.02.2024
Fiskebåt,Høring - NOU 2023:25 Omstilling til lavutslipp,26.
Fiskebåt,"1. Innledning og sammendrag Fiskebåt viser til Klima- og miljødepartementets høring av Klimautvalgets NOU 2023: 25 «Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050». Utvalgets mandat var å gjøre en helhetlig gjennomgang av veivalgene Norge står ovenfor for å nå klimamålet i 2050, og vise hvordan Norge kan bli et lavutslippssamfunn på en mest mulig kostnadseffektiv måte, med effektiv ressursbruk og et konkurransedyktig næringsliv.",26.
