actor,paragraph,date
Norsk institutt for vannforskning (NIVA),"For å forstå potensialet i blått karbon som en del av løsningen, må vi vite hva vi har og forstå hvordan det påvirkes av ulike faktorer som klima, arealbruk, forurensning og ulike tiltak. Vi foreslår å systematisere dette ved for eksempel å videreutvikle Regjeringens klimastatus og -plan (Grønn Bok) til også å dekke økosystemer og natur. En slik innsats forutsetter et nasjonalt løft og tverrfaglig samling av ledende kunnskapsmiljøer innen klima, økosystemer, arealbruk og økonomi. Sammen kan vi utvikle et kvantitativt, skreddersydd kunnskaps-, statistikk- og modellrammeverk. Dette kan videreutvikles i samarbeid med lokal forvaltning til også å bli et verktøy som brukes på kommunalt nivå.",28.02.2024
Norsk institutt for vannforskning (NIVA),"Vi trenger gode pilot- og demonstrasjonsprosjekter av restaureringstiltak for å vise hvordan restaurering av økosystemer gagner samfunnet og økonomien, på mellomlang- og lang sikt. Det er viktig å følge opp og overvåke de økologiske, miljømessige og samfunnsøkonomiske effektene av tiltakene. Kommuner og næringsliv må involveres i arbeidet, for å sikre at kunnskapen er relevant, tas i bruk i forvaltningen og utviklingen av nye løsninger.",28.02.2024
Norsk institutt for vannforskning (NIVA),"Naturinkluderende og naturpositiv design og -tenkning må bli en del av konseptet i for eksempel utbyggingsprosjekter. Løsninger må være skalerbare, ikke bare i Norge, men globalt. Norge kan være global pilot innen enkelte områder.",28.02.2024
Norsk institutt for vannforskning (NIVA),"Utvalget skriver at «Tiltak for å øke naturens karbonlager bør sees i lys av naturavtalens mål om å restaurere forringete økosystemer. Slike tiltak bør først og fremst gjennomføres der de bidrar til bedre økologisk tilstand i naturen.» Andre steder i verden skjer mye uttesting av klimamotiverte tiltak for økt biologisk karbonlagring, som ikke primært er drevet av naturmangfold. Norge bør følge nøye med på utviklingen og sørge for å ha tilstrekkelig nasjonal kompetanse på området for å kunne ta del i kommende diskusjoner om slike tiltak.",28.02.2024
Norsk institutt for vannforskning (NIVA),Vannkraft,28.02.2024
Norsk institutt for vannforskning (NIVA),"Vannkraft får relativt lite omtale i rapporten, men vil selvsagt forbli en vesentlig del av norsk energiproduksjon. Vannkraften kan gjøres mer natur- og biodiversitetsvennlig enn den er i dag ved å iverksette restaureringstiltak med helhetlig økosystemfokus: å gjenopprette den naturlige funksjonen og de naturlige referansesamfunnene til Norges ferskvann, spesielt for unike og prioriterte habitater og arter. Restaurering må dekke hele habitater og økosystemfunksjonalitet og ikke bare være på såkalte ""flaggskiparter"", som for eksempel laks, for at dette skal favne alle utfordringer som sårbare økosystemer i dag står ovenfor.",28.02.2024
Norsk institutt for vannforskning (NIVA),"Behov for anvendt, brukerorientert og integrert forskning",28.02.2024
Norsk institutt for vannforskning (NIVA),"Det er nødvendig med et solid forskningsfaglig grunnlag. Det er fortsatt store kunnskapsbehov. Vi må ha kunnskap om systemene, vi må vite hva vi har av økosystemer og hvordan de påvirkes og endres over tid. Norge har internasjonalt ledende forskningsmiljøer innen mange viktige områder av klima og natur. Samfunnets utbytte av forskningen vil kunne bli enda større dersom det fantes mekanismer som gir insentiv til mer samarbeid på tvers av fagfelt, institusjoner og sektorer. Vi foreslår derfor en etablering av en målrettet ordning for anvendt, brukerorientert og integrert klima-, miljø-, og økosystemforskning etter modell fra FME og SFI-ordningene.",28.02.2024
Norsk institutt for vannforskning (NIVA),Forurensning,28.02.2024
Norsk institutt for vannforskning (NIVA),"Tiltak mot forurensning er også klimatiltak. Mer effektive og omfattende tiltak for å redusere vannforurensning (inkludert eutrofiering) i ferskvann og nedstrøms kystområder vil gi mer robuste økosystemer og større potensiale for karbonlagring. Mer kantvegetasjon langs vassdrag og jorder er så vidt nevnt i rapporten. Dette er viktig, samtidig som naturbaserte løsninger og sirkulær økonomi kan anvendes bredere i landbruksområder og avløpsbehandling.",28.02.2024
Norsk institutt for vannforskning (NIVA),Internasjonalt samarbeid,28.02.2024
Norsk institutt for vannforskning (NIVA),"Vi foreslår å fortsatt og ytterligere styrke forskningssamarbeidet med EU innen klima, natur og miljø. EUs ambisiøse klima og miljøpolitikk og sterke fagmiljøer er en viktig ressurs Norge kan få mer ut av ved å videreutvikle samarbeidet. NIVA leder per i dag 8 og deltar i ytterligere 35 forskningsprosjekter finansiert av EUs forskningsprogrammer. Gjennom disse prosjektene henter vi mye innovasjon og kunnskap til Norge, samtidig som vi bidrar med norsk ekspertise og erfaring til Europa.",28.02.2024
Norsk institutt for vannforskning (NIVA),"Tilsvarende har Norge har mye kompetanse som kan bidra til å gjøre en forskjell internasjonalt utover EU, inkludert viktige bistandssamarbeidsland. Det er derfor viktig å fortsette å styrke klima-, miljø- og natursatsingen i bistanden.",28.02.2024
Norsk institutt for vannforskning (NIVA),,28.02.2024
Norsk institutt for vannforskning (NIVA),Med vennlig hilsen,28.02.2024
Norsk institutt for vannforskning (NIVA),Thorjørn Larssen,28.02.2024
Norsk institutt for vannforskning (NIVA),"Viseadministrerende direktør, NIVA",28.02.2024
Norsk intitutt for naturforskning,Vedlagt er høringsinnspill fra Norsk institutt for naturforskning.,26.01.2024
Norsk intitutt for naturforskning,Vi ber også om at våre synspunkter her blir formidlet til de som jobber med Stortingsmeldingene om klima og natur. Dette høringsinnspillet supplerer våre skriftlige tilbakemeldinger knyttet til disse to stortingsmeldingene,26.01.2024
Norsk Kjernekraft AS,NOU 2023:25 Omstilling til lavutslipp. Veivalg for klimapolitikken.,28.02.2024
Norsk Kjernekraft AS,"Ny kunnskap i form av grundige livsløpsanalyser viser at moderne kjernekraft er den energikilden som best ivaretar både klima, natur, miljø og bærekraft:",28.02.2024
Norsk Kjernekraft AS,Til tross for dette avviser Klimautvalgets rapport kjernekraft i Norge.,28.02.2024
Norsk Kjernekraft AS,"Klimautvalgets rapport på godt over 200 sider, bruker kun 3 setninger (se kap. 5.4, s 82) på å begrunne at en energikilde som i et livsløpsperspektiv er den dokumentert beste for klima, natur og miljø ikke er aktuell å vurdere i Norge nå.",28.02.2024
Norsk Kjernekraft AS,"Klimautvalget anerkjenner riktignok at «Kjernekraft kan levere store mengder stabil og tilnærmet utslippsfri kraft med relativt lav arealbruk.» og at «Teknologien har en viktig plass i IPCC og IEAs globale scenarioer.». Men utvalget bruker så svært kort og lettvint argumentasjon før de konkluderer med å vise til Energikommisjonens rapport om at «kjernekraft ikke er en løsning for Norge nå, men at den internasjonale utviklingen bør følges tett.»",28.02.2024
Norsk Kjernekraft AS,"Klimautvalgets begrunnelser er at «kjernekraft er relativt dyrt», «Utbygging av kjernekraft tar lang tid», og at også med små modulære reaktorer (SMR) vil det vare «relativt dyrt og komplisert teknologi sammenlignet med relevante alternativer for Norge».",28.02.2024
Norsk Kjernekraft AS,"Vi kan vanskelig se at Klimautvalget har brukt de samme kriteriene for de «relevante alternativene» som de nevner. Og er det ikke nettopp klima, natur, miljø og bærekraft som skal være blant Klimautvalgets viktigste kriterier?",28.02.2024
Norsk Kjernekraft AS,"Dette er et paradoks som bare blir enda større når Klimautvalget som del av deres hovedvurdering spesifikt fremhever at for å nå målene for 2050 så er det beslutninger og veivalg som må tas i dag, og at disse kan legge langsiktige føringer som vil gjøre omstillingen enklere eller vanskeligere på et senere tidspunkt (kap. 1.2, s. 17). Gjør ikke Klimautvalget her nettopp et slikt veivalg som kan begrense mulighetene for at vi når klimamålene for 2050?",28.02.2024
Norsk Kjernekraft AS,"Moderne kjernekraft, inklusive generasjon 3+ reaktorer som skal brukes i SMR og som Norsk Kjernekraft ønsker å etablere i Norge, er allerede eksisterende og velutprøvd teknologi. Men det er rett at det tar lang tid; det internasjonale atomenergibyrået (IAEA) beskriver at det tar 10 – 15 år å etablere kjernekraft i et land helt uten lovverk og erfaring innen kjernekraft.",28.02.2024
Norsk Kjernekraft AS,"Norge har heldigvis lovverk og en del erfaring. Det betyr at hvis vi gjør et veivalg om å legge til rette for kjernekraft i Norge nå, så kan kjernekraft produsere store mengder ren energi fra ca 2035 – 2040, altså når vi trenger det som aller mest.",28.02.2024
Norsk Kjernekraft AS,"Norsk Kjernekraft har allerede startet prosessen, og Energidepartementet behandler nå Melding med forslag til utredningsprogram for SMR-kjernekraftverk i Aure- og Heim kommuner. Der beskriver vi inntil 12,5 TWh årlig elektrisitetsproduksjon som vil erstatte fossilt forbruk og åpne for ny, ren industri inklusive muligheter for mer kostnadseffektiv produksjon av hydrogen og e-fuels til transportsektoren.",28.02.2024
Norsk Kjernekraft AS,"Vi vil hevde at Klimautvalget har gjort altfor lettvinte og mangelfulle vurderinger av kjernekraft i Norge, og at dette utgjør en fare for å forsinke og vanskeliggjøre Norges omstilling til nullutslippssamfunnet.",28.02.2024
Norsk Kjernekraft AS,"Mer enn 45 kommuner, en fylkeskommune, og flere industribedrifter har vist interesse for å kutte utslipp ved hjelp av kjernekraft. De fortjener at klimautvalget gjør en skikkelig vurdering av kjernekraft i Norge – nå.",28.02.2024
Norsk Kjernekraft AS,,28.02.2024
Norsk Kjernekraft AS,Henvisninger og relevant litteratur:,28.02.2024
Norsk Kjernekraft AS,EUs vitenskapspanel 2021: «Technical assessment of nuclear energy with respect to the ‘do no significant harm’ criteria of Regulation (EU) 2020/852 (‘Taxonomy Regulation’)». https://publications.jrc.ec.europa.eu/repository/handle/JRC125953,28.02.2024
Norsk Kjernekraft AS,"FN UNECE 2022: «Carbon Neutrality in the UNECE Region: Integrated Life-cycle Assessment of Electricity Sources,». https://unece.org/sites/default/files/2022-04/LCA_3_FINAL%20March%202022.pdf",28.02.2024
Norsk Kjernekraft AS,EU taksonomi: https://ec.europa.eu/commission/presscorner/detail/en/ip_22_4349,28.02.2024
Norsk Kjernekraft AS,COP 28: Se f.eks. https://www.oecd-nea.org/jcms/pl_89153/cop28-recognises-the-critical-role-of-nuclear-energy-for-reducing-the-effects-of-climate-change,28.02.2024
Norsk Kjernekraft AS,Norsk Kjernekraft 2023a: «Fra ord til handling – en innledende mulighetsstudie om kjernekraft i Norge». https://usercontent.one/wp/www.norskkjernekraft.com/wp-content/uploads/2023/10/Fra-ord-til-handling-Innledende-mulighetsstudie-1.pdf,28.02.2024
Norsk Kjernekraft AS,Norsk Kjernekraft 2023b: «Melding med forslag til utredningsprogram for etablering av kjernekraftverk bestående av små modulære reaktorer i Taftøy Næringspark i Aure og Heim kommuner.» https://usercontent.one/wp/www.norskkjernekraft.com/wp-content/uploads/2023/11/Melding-med-forslag-til-utredningsprogram.-Kjernekraftverk-Taftoy_revA.pdf,28.02.2024
Norsk Kjernekraft AS,Norsk Kjernekraft 2024: «Tekniske innvendinger til Rystad Energys rapport: Kjernekraft i Norge» https://usercontent.one/wp/www.norskkjernekraft.com/wp-content/uploads/2024/01/Tekniske-innvendinger-til-Rystad-Energys-rapport-Kjernekraft-i-Norge-1.pdf,28.02.2024
Norsk senter for økologisk landbruk (NORSØK),Høringssvar til NOU 21023:25,22.01.2024
Norsk senter for økologisk landbruk (NORSØK),Kommentarene fra Norsk senter for økologisk landbruk (NORSØK) omfatter i hovedsak kap. 7 Matsystemet,22.01.2024
Norsk senter for økologisk landbruk (NORSØK),NORSØK støtter for en stor del utvalgets anbefalinger i kap. 7.2.,22.01.2024
Norsk senter for økologisk landbruk (NORSØK),NORSØK vil kommentere følgende:,22.01.2024
Norsk senter for økologisk landbruk (NORSØK),"Som nevnt i anbefalingene er det viktig at utslipp fra biologiske prosesser vurderes for seg. Karbon er drivkraften og energien i slike prosesser, og CO2 er en nødvendig del av det biologiske kretsløpet.",22.01.2024
Norsk senter for økologisk landbruk (NORSØK),"Som utvalget legger til grunn er det svært viktig at det ikke bare tas hensyn til klimagassutslipp ved omstilling av jordbruket til et lavutslippssamfunn, men at andre mål, som bevaring av biologisk mangfold og kulturlandskap, også blir tatt hensyn til.",22.01.2024
Norsk senter for økologisk landbruk (NORSØK),"NORSØK vil framheve behovet for mer kunnskap om klimagassutslipp fra det norske matsystemet, som utvalget nevner på s. 106. Datagrunnlaget for kunnskapsbaserte beslutninger om mer bærekraftige matsystemer er mangelfullt, f.eks. kan klimagassutslipp fra landbruk i vårt klima og med våre driftsmetoder være forskjellig fra internasjonale standardverdier. FNs klimapanel har ulike målemetoder for oppvarmingseffekten av metan. Metodevalg har betydning for hvilken vektlegging metanutslipp fra drøvtyggerne får i virkemiddelbruken. Vi trenger mer kunnskap om norske utslipp for å kunne målrette tiltakene bedre.",22.01.2024
Norsk senter for økologisk landbruk (NORSØK),"På s. 107 blir det påpekt at reduksjon i bruk av mineralgjødsel gir lavere utslipp av lystgass. Dette viser også resultatene fra Miljømelk-prosjektet, der 10 gårder som drev økologisk og 10 som drev konvensjonell mjølkeproduksjon i Møre & Romsdal deltok. Klimagassutslipp ble modellert etter standardiserte metoder basert på IPCC. Det ble beregnet, per produsert enhet metabolsk energi i melk og kjøtt, at gårdene som hadde sertifisert økologisk drift hadde lavere klimagassutslipp, energibruk og overskudd av næringsstoff enn de andre. Bruk av mineralgjødsel på gårdene som drev konvensjonelt var en viktig årsak til høyere lystgassutslipp.",22.01.2024
Norsk senter for økologisk landbruk (NORSØK),"I tråd med Miljødirektoratet framhever utvalget at det er endringer i kosthold og redusert matsvinn som kan gi størst utslippskutt i jordbrukssektoren. Reduksjon i matsvinnet vil gi effekt på flere områder, både i produksjonen, i verdikjeden og i håndteringen av matavfallet. Utvalget påpeker også den viktige rollen dagligvarebransjen har mht. styring av etterspørsel og utslipp knytta til dette.",22.01.2024
Norsk senter for økologisk landbruk (NORSØK),Utvalget påpeker faren for at krav om nasjonale utslippskutt kan medføre lavere nasjonal produksjon og økt matimport. Dette vil være svært uheldig og vil neppe gi lavere klimagassutslipp samlet sett.,22.01.2024
Norsk senter for økologisk landbruk (NORSØK),"NORSØK vil framheve at økologisk landbruk har som mål å produsere mest mulig på naturens prinsipper, med mest mulig bruk av lokale ressurser. Det innebærer lokal tilpasning av produksjonen, for Norge en grovfôrbasert og arealtilpasset drøvtyggerproduksjon, med planteproduksjon for menneskemat der det er geografisk og klimamessig mulig.",22.01.2024
Norsk senter for økologisk landbruk (NORSØK),"Internasjonale studier har sammenlignet miljøeffekter av ulike dyrkingssystemer. Gjennomgang av 77 livsløpsanalyser som parvis sammenligner økologiske og konvensjonelle driftssystemer viser at de økologiske samlet sett hadde mindre negativ miljøpåvirkning enn konvensjonelle systemer for viktige miljøeffekter som klimapåvirkning, ressursbruk og økotoksisitet. Dette kan være viktig kunnskap å ta med seg i omstillingen til lavutslipp. I tillegg til den direkte effekten av økologisk landbruk vil NORSØK også påpeke rollen driftsformen har som læringsarena, korrektiv og spydspiss i arbeidet med å gjøre norsk landbruk mer miljøvennlig og bærekraftig, herunder også redusere klimagassutslippene.",22.01.2024
Norsk Studentorganisasjon,Norsk studentorganisasjon (NSO) takker for muligheten til å komme med innspill til forslag om endringer i lov om utdanningsstøtte. NSO representerer over 270 000 studenter ved 34 norske høyere utdanningsinstitusjoner.,24.01.2024
Norsk Studentorganisasjon,Høringens hovedpunkter,24.01.2024
Norsk Studentorganisasjon,"NSO deler mange av utvalgets vurderinger, og stiller oss bak utvalgets anbefalinger. Vi er bekymret for konsekvensene hvis vi ikke klarer å omstille samfunnet vårt raskt nok til å nå utslippsmålene våre, og håper at rapporten følges opp med politisk handling så fort som mulig.",24.01.2024
Norsk Studentorganisasjon,I tillegg anbefalingene er det noen tema vi særlig ønsker å løfte:,24.01.2024
Norsk Studentorganisasjon,1. Sats på etter- og videreutdanning!,24.01.2024
Norsk Studentorganisasjon,"Klimautvalgets rapport viser at vi står ovenfor en stor omstilling fram mot 2050, for å klare å kutte utslippene våre tilstrekkelig. Kunnskap og kompetanse vil være viktige faktorer i denne omstillingen, og behovet for ny kunnskap og kompetansepåfyll vil bare bli større. Mer og bedre etter- og videreutdanning innenfor tekniske emner og bærekraft trekkes frem som et stort behov av virksomhetene. NSO mener derfor at det er særlig viktig å følge opp rapportens forslag om at «det gjennom samarbeid og dialog mellom arbeidsgiversiden, arbeidstakersiden, utdanningssektoren og politiske myndigheter tas en strukturert tilnærming til etter- og videreutdanning for å møte lavutslippssamfunnets kompetansebehov.» Vi oppfordrer regjeringen til å tilrettelegge for at universitets- og høyskolesektoren kan etablere og utvikle etter- og videreutdanningstilbud som treffer behovene for teknisk kompetanse.",24.01.2024
Norsk Studentorganisasjon,2. Prioriter forskningsmidler!,24.01.2024
Norsk Studentorganisasjon,"Det er et etablert politisk mål at Norge skal være verdensledende i utviklingen av miljøvennlig energi. For å nå dette målet, må Norge ha en helhetlig klimapolitikk som bygger på forskning og evidens. Utvalget peker på at ressursene våre, inkludert kompetanse, er knappe, og at vi derfor må være bevisste på hvordan vi bruker dem. Likevel mener vi at regjeringen må prioritere forskningen og kunnskapen i tider hvor ressursene er knappe, og prioritere forskningsmidler til prosjekter som bidrar til at Norge og resten av verden når klimamålene. Det må satses på insentiver for forskning på bærekraftig energi over forskning som bidrar til å videreføre oljenæringa.",24.01.2024
Norsk Studentorganisasjon,3. Tilrettelegg for internasjonalt samarbeid!,24.01.2024
Norsk Studentorganisasjon,"Klimautfordringene er globale, og løsningene krever derfor internasjonalt samarbeid. NIFUs rapport “Kompetanse for grønn omstilling” (2023:5) viser at det store behovet for arbeidskraft vil lede til at vi trenger mer kompetanse fra utlandet. Dette innebærer at vi må tilrettelegge for mer internasjonalt samarbeid, også i universitets- og høyskolesektoren. Internasjonalt orienterte utdanningsprogram, gjerne med praksis- eller studieopphold i utlandet, gir studentene verdifullt nettverk, kunnskap og kompetanse, som er nødvendige for å håndtere klimakrisa og andre globale utfordringer.",24.01.2024
Norsk Studentorganisasjon,"En av Norges største fordeler når det kommer til å tiltrekke seg internasjonal kompetanse, var at vi ikke krevde skolepenger for internasjonale studenter. Med innføringen av skolepenger for studenter fra utenfor EU og EØS, har antallet studenter fra utlandet gått drastisk ned – spesielt innenfor tekniske fag. NSO mener at et av de viktigste tiltakene regjeringen kan gjøre for å sikre kompetansen som vi trenger for den grønne omstillingen er å reversere innføringen av skolepenger.",24.01.2024
Norske kjernekraftkommuner,Høringsuttalelse NOU 2023:25,28.02.2024
Norske kjernekraftkommuner,«Omstilling til lavutslipp – veivalg for klimapolitikken mot 2050»,28.02.2024
Norske kjernekraftkommuner,Norske kjernekraftkommuner (NKK),28.02.2024
Norske kjernekraftkommuner,Innledning,28.02.2024
Norske kjernekraftkommuner,Norske kjernekraftkommuner (NKK) er for tiden etablert med et interimsstyre. NKK er en sammenslutning av kommuner som sier JA til alle utslippsfrie kilder og at kjernekraft må utredes som en framtidig del av energimiksen i Norge.,28.02.2024
Norske kjernekraftkommuner,"Høringsuttalelsen er skrevet som et sammenhengende dokument, med oppsummerende punkter i fete bokstaver.",28.02.2024
Norske kjernekraftkommuner,***,28.02.2024
Norske kjernekraftkommuner,Klimautvalgets rapport – NKKs uttalelse,28.02.2024
Norske kjernekraftkommuner,Klimautvalget 2050 har levert en grundig og gjennomarbeidet rapport og Norske kjernekraftkommuner støtter opp om de tre hovedvurderingene:,28.02.2024
Norske kjernekraftkommuner,*,28.02.2024
Norske kjernekraftkommuner,"Klimautvalget viser til FNs klimapanel, spesielt spesialrapportene som det beste tilgjengelige kunnskapsgrunnlaget om 1,5-gradersmålet og om landareal. NKK er enig i dette og vi gjør oppmerksom på at FN’s klimapanel sier at målsetningen om å begrense den globale oppvarmingen til 1,5 grader ikke kan oppnås uten kjernekraft i energimiksen.",28.02.2024
Norske kjernekraftkommuner,*,28.02.2024
Norske kjernekraftkommuner,"Et reelt grønt skifte vil omhandle bærekraftig forandring i mer klima- og miljøvennlig retning, og innenfor naturens tålegrenser. FN mener at tap av natur er en like stor trussel mot menneskeheten som klimaendringene, og FNs bærekraftsmål nr. 7 er tydelig på at alle skal sikres tilgang til pålitelig, bærekraftig og moderne energi til en overkommelig pris. Dette innebærer betydelige utfordringer når energiforbruket i verden skal elektrifiseres.",28.02.2024
Norske kjernekraftkommuner,Det Internasjonale Atomenergibyrået (IAEA) m.fl dokumenterer at kjernekraft er den energiformen som krever minst areal per energienhet produsert. For eksempel trenger sol- og vindkraft 400 ganger mer areal for å produsere samme mengde energi.,28.02.2024
Norske kjernekraftkommuner,Norge har også signert FNs Naturavtale som innebærer en forpliktelse blant annet til at 30% av allerede ødelagt natur skal rehabiliteres globalt.,28.02.2024
Norske kjernekraftkommuner,*,28.02.2024
Norske kjernekraftkommuner,,28.02.2024
Norske kjernekraftkommuner,"EUs vitenskapspanel la fram en rapport i 2021 på oppdrag fra EU-kommisjonen som et ledd i EUs taksonomi for bærekraftig økonomisk aktivitet. Rapporten slår fast at Kjernekraft har ingen større negativ påvirkning på helse og miljø enn noen av de fornybare energikildene. Kjernekraft har som alle energikilder, noen utfordringer, men vitenskapspanelet konkluderer at disse er fullt håndterbare.",28.02.2024
Norske kjernekraftkommuner,*,28.02.2024
Norske kjernekraftkommuner,Norge produserer i underkant av 150 TWh kraft per år. Ifølge Energikommisjonen må Norge øke produksjonen med 40 nye TWh mer for å nå klimamålene for 2030. Kjernekraft kan ikke bidra til å løse dette dilemmaet.,28.02.2024
Norske kjernekraftkommuner,Ifølge Det Norske Veritas (DNV) og Norsk Industri sin publikasjon «Energy Transition Norway 2021» må Norge produsere 300 TWh fram mot 2050. Den samme rapporten estimerer 3% effektivisering av vannkraft (som følge av ny teknologi).,28.02.2024
Norske kjernekraftkommuner,DNV/NIs «Energy Transition Norway 2023» korrigerer sine egne tall etter bare to år med en økning på 90 TWh.,28.02.2024
Norske kjernekraftkommuner,"Ifølge DNV/NI skal Norge øke produksjonen av elektrisitet fra ca 150 TWh til 390 TWh. Løsningen på dette er vindkraft på land og til havs, samt solkraft.",28.02.2024
Norske kjernekraftkommuner,"En slik økning av kraftproduksjonen fram mot 2050 kan være urealiserbar. Uansett vil det være påkrevd i demokratiet å vise folk hvor mye areal som må bygges ned for å oppnå 390 TWh. Både jord, kulturlandskap, natur og fjernvirkninger fra anlegg må inngå i en slik dokumentasjon.",28.02.2024
Norske kjernekraftkommuner,*,28.02.2024
Norske kjernekraftkommuner,"Det er bare 26 år til 2050 hvor det er realistisk, og om vi skal tro på FNs klimapanel nødvendig, at kjernekraft kan bidra i energimiksen.",28.02.2024
Norske kjernekraftkommuner,"Derfor er det viktig at Norge forbereder seg ved å få fram fakta om alle kilder og deretter håndtere utfordringene vi har, og de som framtida bringer.",28.02.2024
Norske kjernekraftkommuner,,28.02.2024
Norske kjernekraftkommuner,*,28.02.2024
Norske kjernekraftkommuner,På denne bakgrunn mener,28.02.2024
Norske kjernekraftkommuner,,28.02.2024
Norske kjernekraftkommuner,,28.02.2024
Norske kjernekraftkommuner,,28.02.2024
Norske kjernekraftkommuner,For styret i Norske kjernekraftkommuner,28.02.2024
Norske kjernekraftkommuner,,28.02.2024
Norske kjernekraftkommuner,Fredrik Holm,28.02.2024
Norske kjernekraftkommuner,leder,28.02.2024
NORSKOG,Vedlagt følger NORSKOGs innspill til rapporten.,28.02.2024
NTL Norsk Tjenestemannslag,Vår sak nr.: SAK-03427-J7L2S3 Deres ref.: 23/5967 Dato: 27.02.2024,28.02.2024
NTL Norsk Tjenestemannslag,HØRINGSSVAR FRA NTL – NOU 2023: 25 OMSTILLING TIL LAVUTSLIPP - VEIVALG FOR KLIMAPOLITIKKEN MOT 2050,28.02.2024
NTL Norsk Tjenestemannslag,NTL viser til regjeringen.no og høringen på klimautvalgets NOU og sender med dette våre innspill.,28.02.2024
NTL Norsk Tjenestemannslag,NTL er et LO-forbund med 56 000 medlemmer som organiserer arbeidstakere i staten og virksomheter med statlig tilknytning.,28.02.2024
NTL Norsk Tjenestemannslag,"NTL mener at Klimautvalgets rapport på en god måte viser hva som skal til for at Norge skal bli et lavutslippssamfunn i 2050, basert på en kunnskapsbasert og helhetlig politikk som dekker alle sektorer. Utvalget viser tydelig hvilken gjennomgripende samfunnsendring vi står overfor. Vi støtter rapportens hovedkonklusjoner, og håper regjeringen følger opp på en god måte, så raskt som mulig.",28.02.2024
NTL Norsk Tjenestemannslag,"Det må etter vårt syn bli slutt på at man vedtar ambisiøse klimamål og deretter avlyser mange av de tiltakene som skal til for å nå målene. Dersom én sektor skal skjermes, blir byrden større for de andre. Og dersom vi ikke får fart på omstillingen nå, vil vi måtte gjøre bråere og mer smertefulle endringer seinere. En langsiktig og forutsigbar klimapolitikk med en klar retning vil derfor også være viktig for å sikre et omstillingsdyktig næringsliv og trygge arbeidsplasser, men først og fremst for planeten vår.",28.02.2024
NTL Norsk Tjenestemannslag,"NTL organiserer mange medlemmer som jobber med forskning, kunnskap og som bidrar med faglige råd inn i politiske beslutninger. Vi er opptatt av at klimapolitikken må være kunnskapsbasert og støtter derfor forslagene om at det skal legges fram helhetlige klima- og miljøplaner annethvert år, at det blir lovfestet et krav til at Miljødirektoratet årlig legger frem et faggrunnlag for tiltak og virkemidler i klimapolitikken i samarbeid med andre fagetater og at en etablerer et uavhengig klimapanel i Norge som gir innspill og råd i klimapolitikken og bidrar med å fremskaffe ny kunnskap og perspektiver.",28.02.2024
NTL Norsk Tjenestemannslag,"Som utvalget skriver, må utslippsbudsjettet i 2050 være utgangspunktet for all planlegging i alle sektorer. Vi er også enige i at arbeidsgiversiden, arbeidstakersiden, utdanningssektoren og politiske myndigheter sammen må jobbe for etter- og videreutdanning for å møte lavutslippssamfunnets kompetansebehov.",28.02.2024
NTL Norsk Tjenestemannslag,"Kunnskapen forteller oss at dersom utslippene skal ned, må det koste å forurense. Vi er derfor enige med utvalget i at prising av utslipp er en viktig del av klimapolitikken og at det bør lages en forpliktende plan for opptrapping av karbonprisen også etter 2030 som er i tråd med nyere forskning om hvilken pris somt trengs for å nå 1,5-gradersmålet. Vi er samtidig enige med utvalget i at prising av utslipp alene ikke er tilstrekkelig, og at prising og andre virkemidler må brukes slik at de utfyller hverandre.",28.02.2024
NTL Norsk Tjenestemannslag,"Dersom klimapolitikken skal få virke, kan den ikke uthules av andre grep som trekker i motsatt retning, slik vi har sett mange eksempler på i avgiftspolitikken. Vi er derfor enige med utvalget i at eventuelle uønskete fordelingsvirkninger i hovedsak må håndteres gjennom skattesystemet og velferdsstaten. Vi viser her til NTLs prinsipp- og handlingsprogram, som sier «Klima- og miljøavgifter er en sentral bærebjelke i klimapolitikken. Dersom vi skal nå klimamålene, må det bli dyrere å slippe ut klimagasser. Den sosiale profilen i klimapolitikken må sikres gjennom et omfordelende skattesystem og en sterk velferdsstat, ikke kutt i avgiftene.»",28.02.2024
NTL Norsk Tjenestemannslag,"Olje- og gassektoren er en av de største kildene til utslipp i Norge, i tillegg til å bidra til utslipp i de landene som oljen og gassen blir eksportert til. Vi er enige med utvalget i at denne sektoren ikke kan skjermes fra å kutte utslipp, og at vi heller ikke kan bruke dyrebar kraft på å elektrifisere sokkelen dersom dette går på bekostning av naturen eller utslippskutt i andre sektorer. Det er i tråd med NTLs landsmøtevedtak at det må lages en langsiktig plan for å gradvis trappe ned aktiviteten i petroleumssektoren slik utvalget foreslår.",28.02.2024
NTL Norsk Tjenestemannslag,"På samme måte som staten har tilrettelagt for at oljenæringen har kunnet vokse gjennom en aktiv næringspolitikk og reguleringer, må staten nå legge til rette for en overgang til framtidsrettede, klimavennlige næringer. Kompetansebehovsutvalget har vist til at høy aktivitet i olje- og gassnæringen kan bremse kompetanseoverføring til andre næringer fordi olje og gass sysselsetter mange personer i yrker som arbeidslivet generelt, inkludert nye energinæringer, vil ha behov for i den grønne omstillingen. Norsk næringspolitikk må bygge videre på det beste av norsk industribygging for å kunne skape nye, grønne næringer. Næringspolitikken må støtte opp under grønne næringer for at enda flere av dem blir lønnsomme.",28.02.2024
